player,player_id,position,team_name,player_game_count,base_attempts,base_dropbacks,behind_los_accuracy_percent,behind_los_aimed_passes,behind_los_attempts,behind_los_attempts_percent,behind_los_avg_depth_of_target,behind_los_avg_time_to_throw,behind_los_bats,behind_los_big_time_throws,behind_los_btt_rate,behind_los_completion_percent,behind_los_completions,behind_los_def_gen_pressures,behind_los_drop_rate,behind_los_dropbacks,behind_los_drops,behind_los_epa,behind_los_first_downs,behind_los_grades_pass,behind_los_hit_as_threw,behind_los_interceptions,behind_los_passing_snaps,behind_los_positive_epa_percent,behind_los_pressure_to_sack_rate,behind_los_qb_rating,behind_los_sack_percent,behind_los_sacks,behind_los_scrambles,behind_los_spikes,behind_los_thrown_aways,behind_los_touchdowns,behind_los_turnover_worthy_plays,behind_los_twp_rate,behind_los_yards,behind_los_ypa,center_behind_los_accuracy_percent,center_behind_los_aimed_passes,center_behind_los_attempts,center_behind_los_attempts_percent,center_behind_los_avg_depth_of_target,center_behind_los_avg_time_to_throw,center_behind_los_bats,center_behind_los_big_time_throws,center_behind_los_btt_rate,center_behind_los_completion_percent,center_behind_los_completions,center_behind_los_def_gen_pressures,center_behind_los_drop_rate,center_behind_los_dropbacks,center_behind_los_drops,center_behind_los_epa,center_behind_los_first_downs,center_behind_los_grades_pass,center_behind_los_hit_as_threw,center_behind_los_interceptions,center_behind_los_passing_snaps,center_behind_los_positive_epa_percent,center_behind_los_pressure_to_sack_rate,center_behind_los_qb_rating,center_behind_los_sack_percent,center_behind_los_sacks,center_behind_los_scrambles,center_behind_los_spikes,center_behind_los_thrown_aways,center_behind_los_touchdowns,center_behind_los_turnover_worthy_plays,center_behind_los_twp_rate,center_behind_los_yards,center_behind_los_ypa,center_deep_accuracy_percent,center_deep_aimed_passes,center_deep_attempts,center_deep_attempts_percent,center_deep_avg_depth_of_target,center_deep_avg_time_to_throw,center_deep_bats,center_deep_big_time_throws,center_deep_btt_rate,center_deep_completion_percent,center_deep_completions,center_deep_def_gen_pressures,center_deep_drop_rate,center_deep_dropbacks,center_deep_drops,center_deep_epa,center_deep_first_downs,center_deep_grades_pass,center_deep_hit_as_threw,center_deep_interceptions,center_deep_passing_snaps,center_deep_positive_epa_percent,center_deep_pressure_to_sack_rate,center_deep_qb_rating,center_deep_sack_percent,center_deep_sacks,center_deep_scrambles,center_deep_spikes,center_deep_thrown_aways,center_deep_touchdowns,center_deep_turnover_worthy_plays,center_deep_twp_rate,center_deep_yards,center_deep_ypa,center_medium_accuracy_percent,center_medium_aimed_passes,center_medium_attempts,center_medium_attempts_percent,center_medium_avg_depth_of_target,center_medium_avg_time_to_throw,center_medium_bats,center_medium_big_time_throws,center_medium_btt_rate,center_medium_completion_percent,center_medium_completions,center_medium_def_gen_pressures,center_medium_drop_rate,center_medium_dropbacks,center_medium_drops,center_medium_epa,center_medium_first_downs,center_medium_grades_pass,center_medium_hit_as_threw,center_medium_interceptions,center_medium_passing_snaps,center_medium_positive_epa_percent,center_medium_pressure_to_sack_rate,center_medium_qb_rating,center_medium_sack_percent,center_medium_sacks,center_medium_scrambles,center_medium_spikes,center_medium_thrown_aways,center_medium_touchdowns,center_medium_turnover_worthy_plays,center_medium_twp_rate,center_medium_yards,center_medium_ypa,center_short_accuracy_percent,center_short_aimed_passes,center_short_attempts,center_short_attempts_percent,center_short_avg_depth_of_target,center_short_avg_time_to_throw,center_short_bats,center_short_big_time_throws,center_short_btt_rate,center_short_completion_percent,center_short_completions,center_short_def_gen_pressures,center_short_drop_rate,center_short_dropbacks,center_short_drops,center_short_epa,center_short_first_downs,center_short_grades_pass,center_short_hit_as_threw,center_short_interceptions,center_short_passing_snaps,center_short_positive_epa_percent,center_short_pressure_to_sack_rate,center_short_qb_rating,center_short_sack_percent,center_short_sacks,center_short_scrambles,center_short_spikes,center_short_thrown_aways,center_short_touchdowns,center_short_turnover_worthy_plays,center_short_twp_rate,center_short_yards,center_short_ypa,declined_penalties,deep_accuracy_percent,deep_aimed_passes,deep_attempts,deep_attempts_percent,deep_avg_depth_of_target,deep_avg_time_to_throw,deep_bats,deep_big_time_throws,deep_btt_rate,deep_completion_percent,deep_completions,deep_def_gen_pressures,deep_drop_rate,deep_dropbacks,deep_drops,deep_epa,deep_first_downs,deep_grades_pass,deep_hit_as_threw,deep_interceptions,deep_passing_snaps,deep_positive_epa_percent,deep_pressure_to_sack_rate,deep_qb_rating,deep_sack_percent,deep_sacks,deep_scrambles,deep_spikes,deep_thrown_aways,deep_touchdowns,deep_turnover_worthy_plays,deep_twp_rate,deep_yards,deep_ypa,franchise_id,left_behind_los_accuracy_percent,left_behind_los_aimed_passes,left_behind_los_attempts,left_behind_los_attempts_percent,left_behind_los_avg_depth_of_target,left_behind_los_avg_time_to_throw,left_behind_los_bats,left_behind_los_big_time_throws,left_behind_los_btt_rate,left_behind_los_completion_percent,left_behind_los_completions,left_behind_los_def_gen_pressures,left_behind_los_drop_rate,left_behind_los_dropbacks,left_behind_los_drops,left_behind_los_epa,left_behind_los_first_downs,left_behind_los_grades_pass,left_behind_los_hit_as_threw,left_behind_los_interceptions,left_behind_los_passing_snaps,left_behind_los_positive_epa_percent,left_behind_los_pressure_to_sack_rate,left_behind_los_qb_rating,left_behind_los_sack_percent,left_behind_los_sacks,left_behind_los_scrambles,left_behind_los_spikes,left_behind_los_thrown_aways,left_behind_los_touchdowns,left_behind_los_turnover_worthy_plays,left_behind_los_twp_rate,left_behind_los_yards,left_behind_los_ypa,left_deep_accuracy_percent,left_deep_aimed_passes,left_deep_attempts,left_deep_attempts_percent,left_deep_avg_depth_of_target,left_deep_avg_time_to_throw,left_deep_bats,left_deep_big_time_throws,left_deep_btt_rate,left_deep_completion_percent,left_deep_completions,left_deep_def_gen_pressures,left_deep_drop_rate,left_deep_dropbacks,left_deep_drops,left_deep_epa,left_deep_first_downs,left_deep_grades_pass,left_deep_hit_as_threw,left_deep_interceptions,left_deep_passing_snaps,left_deep_positive_epa_percent,left_deep_pressure_to_sack_rate,left_deep_qb_rating,left_deep_sack_percent,left_deep_sacks,left_deep_scrambles,left_deep_spikes,left_deep_thrown_aways,left_deep_touchdowns,left_deep_turnover_worthy_plays,left_deep_twp_rate,left_deep_yards,left_deep_ypa,left_medium_accuracy_percent,left_medium_aimed_passes,left_medium_attempts,left_medium_attempts_percent,left_medium_avg_depth_of_target,left_medium_avg_time_to_throw,left_medium_bats,left_medium_big_time_throws,left_medium_btt_rate,left_medium_completion_percent,left_medium_completions,left_medium_def_gen_pressures,left_medium_drop_rate,left_medium_dropbacks,left_medium_drops,left_medium_epa,left_medium_first_downs,left_medium_grades_pass,left_medium_hit_as_threw,left_medium_interceptions,left_medium_passing_snaps,left_medium_positive_epa_percent,left_medium_pressure_to_sack_rate,left_medium_qb_rating,left_medium_sack_percent,left_medium_sacks,left_medium_scrambles,left_medium_spikes,left_medium_thrown_aways,left_medium_touchdowns,left_medium_turnover_worthy_plays,left_medium_twp_rate,left_medium_yards,left_medium_ypa,left_short_accuracy_percent,left_short_aimed_passes,left_short_attempts,left_short_attempts_percent,left_short_avg_depth_of_target,left_short_avg_time_to_throw,left_short_bats,left_short_big_time_throws,left_short_btt_rate,left_short_completion_percent,left_short_completions,left_short_def_gen_pressures,left_short_drop_rate,left_short_dropbacks,left_short_drops,left_short_epa,left_short_first_downs,left_short_grades_pass,left_short_hit_as_threw,left_short_interceptions,left_short_passing_snaps,left_short_positive_epa_percent,left_short_pressure_to_sack_rate,left_short_qb_rating,left_short_sack_percent,left_short_sacks,left_short_scrambles,left_short_spikes,left_short_thrown_aways,left_short_touchdowns,left_short_turnover_worthy_plays,left_short_twp_rate,left_short_yards,left_short_ypa,medium_accuracy_percent,medium_aimed_passes,medium_attempts,medium_attempts_percent,medium_avg_depth_of_target,medium_avg_time_to_throw,medium_bats,medium_big_time_throws,medium_btt_rate,medium_completion_percent,medium_completions,medium_def_gen_pressures,medium_drop_rate,medium_dropbacks,medium_drops,medium_epa,medium_first_downs,medium_grades_pass,medium_hit_as_threw,medium_interceptions,medium_passing_snaps,medium_positive_epa_percent,medium_pressure_to_sack_rate,medium_qb_rating,medium_sack_percent,medium_sacks,medium_scrambles,medium_spikes,medium_thrown_aways,medium_touchdowns,medium_turnover_worthy_plays,medium_twp_rate,medium_yards,medium_ypa,penalties,right_behind_los_accuracy_percent,right_behind_los_aimed_passes,right_behind_los_attempts,right_behind_los_attempts_percent,right_behind_los_avg_depth_of_target,right_behind_los_avg_time_to_throw,right_behind_los_bats,right_behind_los_big_time_throws,right_behind_los_btt_rate,right_behind_los_completion_percent,right_behind_los_completions,right_behind_los_def_gen_pressures,right_behind_los_drop_rate,right_behind_los_dropbacks,right_behind_los_drops,right_behind_los_epa,right_behind_los_first_downs,right_behind_los_grades_pass,right_behind_los_hit_as_threw,right_behind_los_interceptions,right_behind_los_passing_snaps,right_behind_los_positive_epa_percent,right_behind_los_pressure_to_sack_rate,right_behind_los_qb_rating,right_behind_los_sack_percent,right_behind_los_sacks,right_behind_los_scrambles,right_behind_los_spikes,right_behind_los_thrown_aways,right_behind_los_touchdowns,right_behind_los_turnover_worthy_plays,right_behind_los_twp_rate,right_behind_los_yards,right_behind_los_ypa,right_deep_accuracy_percent,right_deep_aimed_passes,right_deep_attempts,right_deep_attempts_percent,right_deep_avg_depth_of_target,right_deep_avg_time_to_throw,right_deep_bats,right_deep_big_time_throws,right_deep_btt_rate,right_deep_completion_percent,right_deep_completions,right_deep_def_gen_pressures,right_deep_drop_rate,right_deep_dropbacks,right_deep_drops,right_deep_epa,right_deep_first_downs,right_deep_grades_pass,right_deep_hit_as_threw,right_deep_interceptions,right_deep_passing_snaps,right_deep_positive_epa_percent,right_deep_pressure_to_sack_rate,right_deep_qb_rating,right_deep_sack_percent,right_deep_sacks,right_deep_scrambles,right_deep_spikes,right_deep_thrown_aways,right_deep_touchdowns,right_deep_turnover_worthy_plays,right_deep_twp_rate,right_deep_yards,right_deep_ypa,right_medium_accuracy_percent,right_medium_aimed_passes,right_medium_attempts,right_medium_attempts_percent,right_medium_avg_depth_of_target,right_medium_avg_time_to_throw,right_medium_bats,right_medium_big_time_throws,right_medium_btt_rate,right_medium_completion_percent,right_medium_completions,right_medium_def_gen_pressures,right_medium_drop_rate,right_medium_dropbacks,right_medium_drops,right_medium_epa,right_medium_first_downs,right_medium_grades_pass,right_medium_hit_as_threw,right_medium_interceptions,right_medium_passing_snaps,right_medium_positive_epa_percent,right_medium_pressure_to_sack_rate,right_medium_qb_rating,right_medium_sack_percent,right_medium_sacks,right_medium_scrambles,right_medium_spikes,right_medium_thrown_aways,right_medium_touchdowns,right_medium_turnover_worthy_plays,right_medium_twp_rate,right_medium_yards,right_medium_ypa,right_short_accuracy_percent,right_short_aimed_passes,right_short_attempts,right_short_attempts_percent,right_short_avg_depth_of_target,right_short_avg_time_to_throw,right_short_bats,right_short_big_time_throws,right_short_btt_rate,right_short_completion_percent,right_short_completions,right_short_def_gen_pressures,right_short_drop_rate,right_short_dropbacks,right_short_drops,right_short_epa,right_short_first_downs,right_short_grades_pass,right_short_hit_as_threw,right_short_interceptions,right_short_passing_snaps,right_short_positive_epa_percent,right_short_pressure_to_sack_rate,right_short_qb_rating,right_short_sack_percent,right_short_sacks,right_short_scrambles,right_short_spikes,right_short_thrown_aways,right_short_touchdowns,right_short_turnover_worthy_plays,right_short_twp_rate,right_short_yards,right_short_ypa,short_accuracy_percent,short_aimed_passes,short_attempts,short_attempts_percent,short_avg_depth_of_target,short_avg_time_to_throw,short_bats,short_big_time_throws,short_btt_rate,short_completion_percent,short_completions,short_def_gen_pressures,short_drop_rate,short_dropbacks,short_drops,short_epa,short_first_downs,short_grades_pass,short_hit_as_threw,short_interceptions,short_passing_snaps,short_positive_epa_percent,short_pressure_to_sack_rate,short_qb_rating,short_sack_percent,short_sacks,short_scrambles,short_spikes,short_thrown_aways,short_touchdowns,short_turnover_worthy_plays,short_twp_rate,short_yards,short_ypa
Kyle Trask,39987,QB,FLORIDA,12,438,470,96.8,62,62,14.2,-2.5,1.75,0,0,0.0,95.2,59,2,1.7,62,1,0.17,20,72.5,0,0,63,46.8,0.0,125.3,0.0,0,0,0,0,7,0,0.0,313,5.0,94.3,35,35,8.0,-2.9,1.62,0,0,0.0,94.3,33,2,0.0,35,0,0.01,10,69.8,0,0,36,42.9,0.0,113.7,0.0,0,0,0,0,3,0,0.0,155,4.4,71.4,28,28,6.4,28.3,2.94,0,13,38.2,67.9,19,3,5.0,28,1,1.64,19,96.9,0,0,34,67.9,0.0,150.3,0.0,0,0,0,0,6,1,2.9,651,23.3,78.9,57,57,13.0,13.0,2.87,0,5,8.5,68.4,39,9,13.3,57,6,0.71,36,94.2,0,2,59,68.4,0.0,120.4,0.0,0,0,0,0,5,2,3.4,638,11.2,82.6,115,115,26.3,4.5,2.39,0,0,0.0,74.8,86,29,9.5,115,9,0.41,55,71.0,0,2,119,62.6,0.0,112.7,0.0,0,0,0,0,7,2,1.7,974,8.5,0,59.4,69,69,15.8,29.1,2.98,0,29,36.3,55.1,38,14,7.3,69,3,1.18,38,96.6,0,0,80,55.1,0.0,139.6,0.0,0,0,0,0,16,3,3.8,1269,18.4,163,100.0,11,11,2.5,-2.1,2.09,0,0,0.0,100.0,11,0,0.0,11,0,0.7,4,67.9,0,0,11,54.5,,136.9,0.0,0,0,0,0,2,0,0.0,81,7.4,44.4,18,18,4.1,30.8,2.99,0,6,28.6,33.3,6,6,25.0,18,2,0.3,6,83.5,0,0,21,33.3,0.0,119.0,0.0,0,0,0,0,2,1,4.8,228,12.7,46.9,32,32,7.3,14.6,2.78,0,5,14.7,46.9,15,7,0.0,32,0,0.08,14,82.3,0,2,34,46.9,0.0,82.8,0.0,0,0,0,0,3,2,5.9,280,8.8,80.0,30,30,6.8,5.2,2.37,0,0,0.0,73.3,22,4,8.3,30,2,0.19,12,76.1,0,0,31,66.7,0.0,127.4,0.0,0,0,0,0,3,1,3.2,222,7.4,66.7,117,117,26.7,13.8,2.88,0,12,9.7,61.5,72,28,7.7,117,6,0.45,68,93.8,0,6,124,60.7,0.0,104.1,0.0,0,0,0,0,10,4,3.2,1226,10.5,0,100.0,16,16,3.7,-2.0,1.81,0,0,0.0,93.8,15,0,6.3,16,1,0.16,6,69.1,0,0,16,50.0,,126.3,0.0,0,0,0,0,2,0,0.0,77,4.8,56.5,23,23,5.3,28.7,3.02,0,10,40.0,56.5,13,5,0.0,23,0,1.32,13,93.8,0,0,25,56.5,0.0,140.9,0.0,0,0,0,0,8,1,4.0,390,17.0,64.3,28,28,6.4,14.5,3.01,0,2,6.5,64.3,18,12,0.0,28,0,0.33,18,90.1,0,2,31,60.7,0.0,95.5,0.0,0,0,0,0,2,0,0.0,308,11.0,86.7,30,30,6.8,4.6,2.61,0,0,0.0,80.0,24,7,7.7,30,2,0.47,10,74.4,0,0,30,63.3,0.0,104.7,0.0,0,0,0,0,0,0,0.0,274,9.1,82.9,175,175,40.0,4.7,2.42,0,0,0.0,75.4,132,40,9.0,175,13,0.38,77,76.1,0,2,180,63.4,0.0,114.2,0.0,0,0,0,0,10,3,1.7,1470,8.4
Brady White,25506,QB,MEMPHIS,11,421,467,95.9,49,49,11.6,-3.3,1.83,0,0,0.0,95.9,47,5,0.0,49,0,0.1,10,70.3,0,0,52,36.7,0.0,106.4,0.0,0,0,0,0,1,0,0.0,387,7.9,95.0,40,40,9.5,-3.4,1.86,0,0,0.0,95.0,38,5,0.0,40,0,0.31,9,69.3,0,0,43,40.0,0.0,113.9,0.0,0,0,0,0,1,0,0.0,373,9.3,34.6,26,26,6.2,28.2,2.97,0,6,22.2,34.6,9,3,0.0,26,0,0.12,9,66.9,0,3,27,34.6,0.0,62.0,0.0,0,0,0,0,2,4,14.8,281,10.8,62.4,85,85,20.2,13.7,2.79,0,4,4.4,54.1,46,15,13.2,85,7,0.65,44,84.5,0,0,91,52.9,0.0,124.2,0.0,0,0,0,0,10,4,4.4,772,9.1,69.9,83,83,19.7,4.6,2.07,0,1,1.1,59.0,49,7,15.5,83,9,-0.08,22,60.2,0,1,87,42.2,0.0,98.9,0.0,0,0,0,0,8,2,2.3,409,4.9,0,42.4,59,59,14.0,27.7,2.83,0,16,24.6,39.0,23,9,8.0,59,2,0.29,23,84.1,0,6,65,39.0,0.0,80.3,0.0,0,0,0,0,6,6,9.2,728,12.3,218,100.0,4,4,1.0,-2.5,1.73,0,0,0.0,100.0,4,0,0.0,4,0,-1.2,0,64.7,0,0,4,0.0,,79.2,0.0,0,0,0,0,0,0,0.0,3,0.8,55.0,20,20,4.8,28.9,2.77,0,6,27.3,45.0,9,4,18.2,20,2,0.81,9,89.3,0,1,22,45.0,0.0,110.4,0.0,0,0,0,0,3,1,4.5,306,15.3,54.8,31,31,7.4,14.3,2.76,0,0,0.0,48.4,15,6,11.8,31,2,0.26,15,55.3,0,1,32,48.4,0.0,84.5,0.0,0,0,0,0,2,3,9.4,253,8.2,82.9,35,35,8.3,5.1,2.03,0,0,0.0,77.1,27,3,6.9,35,2,0.28,11,60.0,0,0,36,62.9,0.0,105.2,0.0,0,0,0,0,1,1,2.8,246,7.0,60.4,149,149,35.4,13.7,2.72,0,7,4.3,53.7,80,24,11.1,149,10,0.43,74,78.4,0,3,161,51.7,0.0,108.4,0.0,0,0,0,0,14,8,5.0,1381,9.3,0,100.0,5,5,1.2,-3.0,1.64,0,0,0.0,100.0,5,0,0.0,5,0,-0.48,1,65.4,0,0,5,40.0,,79.2,0.0,0,0,0,0,0,0,0.0,11,2.2,38.5,13,13,3.1,25.2,2.64,0,4,25.0,38.5,5,2,0.0,13,0,-0.17,5,80.8,0,2,16,38.5,0.0,65.4,0.0,0,0,0,0,1,1,6.3,141,10.8,60.6,33,33,7.8,13.4,2.47,0,3,7.9,57.6,19,3,5.0,33,1,0.03,15,72.2,0,2,38,51.5,0.0,90.0,0.0,0,0,0,0,2,1,2.6,356,10.8,88.2,34,34,8.1,5.2,1.96,0,0,0.0,82.4,28,1,6.7,34,2,0.3,12,58.0,0,0,38,58.8,0.0,104.5,0.0,0,0,0,0,1,0,0.0,229,6.7,77.0,152,152,36.1,4.8,2.03,0,1,0.6,68.4,104,11,11.1,152,13,0.09,45,59.5,0,1,161,50.7,0.0,102.5,0.0,0,0,0,0,10,3,1.9,884,5.8
Dillon Gabriel,86272,QB,UCF,10,413,451,93.0,43,43,10.4,-2.4,1.81,0,0,0.0,86.0,37,2,7.5,43,3,0.17,11,68.6,0,0,44,44.2,0.0,113.4,0.0,0,0,0,0,2,0,0.0,322,7.5,93.5,31,31,7.5,-2.7,1.85,0,0,0.0,90.3,28,1,3.4,31,1,0.34,10,68.6,0,0,32,45.2,0.0,126.2,0.0,0,0,0,0,2,0,0.0,283,9.1,51.6,31,31,7.5,30.8,3.04,0,7,18.9,48.4,15,3,6.3,31,1,1.12,15,83.4,0,1,37,48.4,0.0,120.6,0.0,0,0,0,0,6,3,8.1,539,17.4,64.4,59,59,14.3,13.5,2.77,0,0,0.0,47.5,28,12,26.3,59,10,0.48,25,84.0,0,2,64,47.5,0.0,97.7,0.0,0,0,0,0,6,3,4.7,514,8.7,83.3,78,78,18.9,5.1,2.55,0,0,0.0,71.8,56,14,13.8,78,9,0.29,30,87.6,0,0,84,59.0,0.0,114.0,0.0,0,0,0,0,5,0,0.0,576,7.4,0,50.0,80,80,19.4,31.6,3.1,0,23,24.7,43.8,35,17,12.5,80,5,1.1,35,92.5,0,2,93,43.8,0.0,119.8,0.0,0,0,0,0,14,6,6.5,1338,16.7,323,100.0,8,8,1.9,-1.8,1.61,0,0,0.0,75.0,6,0,25.0,8,2,-0.11,1,67.0,0,0,8,50.0,,79.7,0.0,0,0,0,0,0,0,0.0,29,3.6,46.2,26,26,6.3,32.2,3.03,0,6,20.7,42.3,11,7,8.3,26,1,1.27,11,84.4,0,1,29,42.3,0.0,111.9,0.0,0,0,0,0,3,1,3.4,483,18.6,68.2,22,22,5.3,12.8,2.92,0,1,4.2,54.5,12,8,20.0,22,3,0.48,12,90.7,0,0,24,54.5,0.0,108.3,0.0,0,0,0,0,2,0,0.0,161,7.3,93.2,44,44,10.7,3.5,2.06,0,0,0.0,81.8,36,5,12.2,44,5,0.12,15,74.9,0,0,45,52.3,0.0,92.5,0.0,0,0,0,0,0,0,0.0,273,6.2,65.0,103,103,24.9,13.3,2.91,0,3,2.7,50.5,52,30,22.4,103,15,0.52,48,89.8,0,2,111,50.5,0.0,104.3,0.0,0,0,0,0,11,4,3.6,808,7.8,0,75.0,4,4,1.0,-1.8,1.9,0,0,0.0,75.0,3,1,0.0,4,0,-0.56,0,57.5,0,0,4,25.0,0.0,77.1,0.0,0,0,0,0,0,0,0.0,10,2.5,52.2,23,23,5.6,32.0,3.27,0,10,37.0,39.1,9,7,25.0,23,3,0.87,9,93.9,0,0,27,39.1,0.0,126.4,0.0,0,0,0,0,5,2,7.4,316,13.7,63.6,22,22,5.3,13.3,3.3,0,2,8.7,54.5,12,10,14.3,22,2,0.68,11,72.4,0,0,23,54.5,0.0,112.3,0.0,0,0,0,0,3,1,4.3,133,6.0,87.2,39,39,9.4,4.0,1.99,0,0,0.0,82.1,32,3,5.9,39,2,0.19,14,66.1,0,0,40,69.2,0.0,93.6,0.0,0,0,0,0,0,0,0.0,252,6.5,87.0,161,161,39.0,4.4,2.28,0,0,0.0,77.0,124,22,11.4,161,16,0.22,59,84.0,0,0,169,59.6,0.0,105.1,0.0,0,0,0,0,5,0,0.0,1101,6.8
Ian Book,40216,QB,NOTRE DAME,12,358,439,87.8,49,49,13.7,-3.7,2.37,0,0,0.0,81.6,40,9,7.0,49,3,0.12,16,65.2,0,0,51,42.9,0.0,103.6,0.0,0,0,0,0,1,0,0.0,354,7.2,91.4,35,35,9.8,-3.8,2.1,0,0,0.0,85.7,30,5,6.3,35,2,0.3,13,66.0,0,0,37,45.7,0.0,112.4,0.0,0,0,0,0,1,0,0.0,304,8.7,41.2,17,17,4.7,33.5,3.39,0,5,27.8,35.3,6,7,14.3,17,1,0.35,6,68.7,0,1,18,35.3,0.0,98.3,0.0,0,0,0,0,2,3,16.7,225,13.2,75.0,32,32,8.9,13.4,3.03,0,1,2.9,68.8,22,5,8.3,32,2,1.34,22,93.0,0,0,35,68.8,0.0,132.3,0.0,0,0,0,0,2,0,0.0,425,13.3,90.5,95,95,26.5,4.0,2.45,0,0,0.0,83.2,79,16,8.1,95,7,0.59,44,77.3,0,0,97,67.4,0.0,112.9,0.0,0,0,0,0,4,0,0.0,735,7.7,0,41.5,41,41,11.5,29.8,2.91,0,11,23.4,39.0,16,11,5.9,41,1,0.25,15,71.9,0,2,47,39.0,0.0,105.9,0.0,0,0,0,0,5,6,12.8,560,13.7,258,75.0,8,8,2.2,-2.9,2.8,0,0,0.0,75.0,6,2,0.0,8,0,-0.02,3,61.6,0,0,8,37.5,0.0,81.8,0.0,0,0,0,0,0,0,0.0,33,4.1,57.1,7,7,2.0,26.6,2.4,0,1,11.1,57.1,4,2,0.0,7,0,1.67,4,45.7,0,0,9,57.1,0.0,141.4,0.0,0,0,0,0,2,1,11.1,156,22.3,47.6,21,21,5.9,14.2,2.99,0,0,0.0,42.9,9,3,10.0,21,1,0.09,9,64.3,0,0,23,42.9,0.0,81.3,0.0,0,0,0,0,1,1,4.3,139,6.6,92.3,26,26,7.3,4.2,2.5,0,0,0.0,84.6,22,6,8.3,26,2,0.43,9,82.1,0,0,27,61.5,0.0,96.0,0.0,0,0,0,0,0,0,0.0,183,7.0,56.8,81,81,22.6,13.3,3.11,0,1,1.1,51.9,42,17,8.7,81,4,0.46,41,82.7,0,1,88,51.9,0.0,93.7,0.0,0,0,0,0,4,3,3.4,721,8.9,0,83.3,6,6,1.7,-4.2,3.4,0,0,0.0,66.7,4,2,20.0,6,1,-0.75,0,59.9,0,0,6,33.3,0.0,70.1,0.0,0,0,0,0,0,0,0.0,17,2.8,35.3,17,17,4.7,27.3,2.63,0,5,25.0,35.3,6,2,0.0,17,0,-0.44,5,82.4,0,1,20,35.3,0.0,70.5,0.0,0,0,0,0,1,2,10.0,179,10.5,42.9,28,28,7.8,12.6,3.29,0,0,0.0,39.3,11,9,8.3,28,1,-0.28,10,60.2,0,1,30,39.3,0.0,55.2,0.0,0,0,0,0,1,2,6.7,157,5.6,88.6,35,35,9.8,4.8,3.01,0,0,0.0,82.9,29,13,6.5,35,2,0.59,14,77.7,0,0,36,65.7,0.0,108.8,0.0,0,0,0,0,1,0,0.0,274,7.8,90.4,156,156,43.6,4.2,2.58,0,0,0.0,83.3,130,35,7.8,156,11,0.56,67,83.4,0,0,160,66.0,0.0,109.2,0.0,0,0,0,0,5,0,0.0,1192,7.6
