season,id,name,position,team,conference,averagePPA.all,averagePPA.pass,averagePPA.rush,averagePPA.firstDown,averagePPA.secondDown,averagePPA.thirdDown,averagePPA.standardDowns,averagePPA.passingDowns,totalPPA.all,totalPPA.pass,totalPPA.rush,totalPPA.firstDown,totalPPA.secondDown,totalPPA.thirdDown,totalPPA.standardDowns,totalPPA.passingDowns
2024,4362313,O'Shann Allison,RB,Austin Peay,,-0.099,-0.09,-0.101,-0.259,-0.102,0.437,-0.155,0.116,-5.722,-1.164,-4.559,-8.558,-1.536,4.371,-7.11,1.388
2024,4362332,Alec Burton,TE,Utah Tech,,3.561,3.561,,5.147,0.684,,3.561,,10.683,10.683,0.0,5.147,0.684,0.0,10.683,0.0
2024,4362909,Cameron Gardner,WR,Mississippi Valley State,,0.941,0.983,0.28,0.532,1.1,1.039,0.426,1.521,16.002,15.722,0.28,2.128,6.602,7.271,3.832,12.17
2024,4362915,Gerry Bohannon,QB,BYU,B12,-0.018,-0.507,0.261,0.541,-0.821,-0.438,-0.138,1.178,-0.198,-2.029,1.83,2.707,-3.284,-0.438,-1.376,1.178
2024,4363059,Jay Gibson,TE,Chattanooga,,0.681,0.681,,0.966,1.045,0.296,0.808,0.393,8.849,8.849,0.0,2.897,4.179,1.774,7.276,1.573
2024,4364635,Cole Grossman,TE,Montana,,0.075,0.075,,-0.486,0.935,-0.035,-0.113,0.45,0.448,0.448,0.0,-1.459,0.935,-0.035,-0.452,0.9
2024,4365454,Takairee Kenebrew,WR,North Alabama,,1.126,1.143,0.538,0.909,0.909,2.027,0.779,1.821,40.553,40.016,0.538,17.278,9.085,14.19,18.704,21.85
2024,4365710,Jaren Mitchell,WR,Incarnate Word,,0.151,0.151,,0.343,0.024,,0.151,,0.757,0.757,0.0,0.685,0.072,0.0,0.757,0.0
2024,4366640,Solomon Vanhorse,RB,Indiana,B1G,0.599,0.599,,0.599,,,0.599,,0.599,0.599,0.0,0.599,0.0,0.0,0.599,0.0
2024,4367042,John Erby,WR,Duquesne,,1.067,1.146,-0.344,0.871,0.134,1.854,0.984,1.249,60.835,61.867,-1.032,21.773,1.608,31.512,38.357,22.479
2024,4367069,Ty Son Lawton,RB,Indiana,B1G,0.162,0.237,0.154,0.124,0.269,-0.058,0.161,0.169,24.977,3.556,21.42,11.489,14.007,-0.519,20.416,4.561
2024,4368612,Jay Parker,WR,Tennessee Tech,,0.83,0.801,0.954,-0.354,1.751,1.566,0.207,2.199,13.276,10.413,2.863,-2.477,8.754,4.697,2.281,10.996
2024,4368909,Jeremiah Edwards,WR,UT Martin,,1.674,1.674,,,2.587,0.76,,1.674,3.347,3.347,0.0,0.0,2.587,0.76,0.0,3.347
2024,4369910,Chance Newman,QB,Northwestern State,,0.193,0.702,-0.062,-0.296,0.59,-0.435,-0.309,0.595,3.472,4.211,-0.739,-0.889,6.487,-1.304,-2.475,5.947
2024,4370170,Landon Parker,WR,Troy,SBC,1.165,1.165,,0.371,1.21,2.194,0.777,1.608,34.948,34.948,0.0,4.083,13.311,17.554,12.434,22.514
2024,4370981,Keilon Elder,RB,Grambling,,0.086,-0.023,0.096,-0.047,0.295,0.157,0.141,-0.499,3.936,-0.091,4.027,-1.26,4.724,0.472,5.933,-1.997
2024,4371078,Romelo Williams,QB,Virginia St,,0.821,0.869,0.724,0.448,0.511,1.298,0.574,1.111,19.692,13.897,5.796,3.137,3.578,12.977,7.466,12.226
2024,4373895,Ben Wooldridge,QB,Louisiana,SBC,0.413,0.358,0.74,0.204,0.495,0.642,0.391,0.457,143.985,106.978,37.007,27.304,59.452,53.277,91.88,52.106
2024,4376241,D'Angelo Durham,RB,McNeese,,0.121,0.464,0.074,-0.022,0.308,0.276,0.064,0.367,7.038,3.251,3.787,-0.766,4.315,1.934,2.996,4.042
2024,4379400,Matthew Downing,QB,Elon,,0.402,0.402,0.402,0.141,0.546,0.469,0.348,0.478,115.056,100.166,14.89,15.982,48.033,37.069,57.701,57.355
2024,4379471,Tyler Brown,WR,Clemson,ACC,-0.02,0.088,-0.556,0.031,-0.071,,0.072,-0.203,-0.117,0.439,-0.556,0.094,-0.212,0.0,0.288,-0.406
2024,4383431,Cameron Lewis,WR,East Tennessee State,,1.122,1.122,,0.229,2.612,,0.605,2.842,14.581,14.581,0.0,1.83,7.836,0.0,6.054,8.527
2024,4384603,Will McElvain,QB,Central Arkansas,,0.421,0.521,-0.332,0.144,0.652,0.584,0.352,0.521,79.139,86.434,-7.296,11.119,40.393,27.456,39.046,40.093
2024,4395522,Jacob Van Landingham,WR,Northern State,,-0.029,-0.029,,,-0.029,,,-0.029,-0.058,-0.058,0.0,0.0,-0.058,0.0,0.0,-0.058
2024,4426333,John Emery Jr.,RB,LSU,SEC,0.19,1.04,0.105,0.124,0.879,-0.667,0.137,0.718,2.087,1.04,1.047,0.995,1.758,-0.667,1.368,0.718
2024,4426335,Graham Mertz,QB,Florida,SEC,0.283,0.274,0.334,0.47,0.338,-0.209,0.41,0.038,32.224,26.879,5.345,23.967,10.464,-6.052,30.748,1.476
2024,4426337,Bru McCoy,WR,Tennessee,SEC,0.576,0.579,0.511,0.428,0.766,0.739,0.482,0.835,28.225,27.203,1.021,11.558,11.491,5.176,17.366,10.859
2024,4426357,Kyle Ford,WR,USC,B1G,0.883,0.901,0.34,0.731,0.428,2.376,0.639,1.037,27.374,27.035,0.34,5.848,7.268,14.259,7.672,19.702
2024,4426409,Chez Mellusi,RB,Wisconsin,B1G,0.152,-0.241,0.195,-0.025,0.271,0.219,0.051,0.931,9.279,-1.446,10.725,-0.793,5.973,1.314,2.764,6.515
2024,4426410,Mycah Pittman,WR,Utah,B12,0.717,0.717,,-0.183,2.025,1.414,-0.183,1.618,4.304,4.304,0.0,-0.549,2.025,2.828,-0.549,4.853
2024,4426417,Jacob Zeno,QB,UAB,AAC,0.241,0.185,0.451,-0.111,0.401,0.541,0.054,0.509,34.011,20.486,13.525,-6.346,16.442,20.017,4.489,29.522
2024,4426420,Devyn Ford,RB,Notre Dame,Ind,0.081,-0.156,0.118,-0.66,0.054,0.231,0.238,-0.097,1.221,-0.311,1.532,-1.98,0.268,1.385,1.903,-0.682
2024,4426421,Ryland Goede,TE,Georgia Tech,ACC,1.119,1.119,,1.227,0.571,2.545,1.085,1.287,6.712,6.712,0.0,2.454,1.713,2.545,5.425,1.287
2024,4426424,Trejan Bridges,WR,Central Arkansas,,1.21,1.21,,0.954,0.826,1.851,1.064,1.357,43.566,43.566,0.0,11.446,9.906,22.213,19.143,24.422
2024,4426428,Sean Dollars,RB,Nevada,MWC,-0.047,0.43,-0.157,-0.066,-0.179,0.102,-0.156,0.273,-2.788,4.729,-7.517,-1.65,-3.761,1.024,-6.876,4.088
2024,4426430,Taisun Phommachanh,QB,Massachusetts,Ind,0.259,0.22,0.379,0.035,0.241,0.606,0.165,0.377,82.715,52.769,29.946,4.126,25.098,53.351,29.201,53.514
2024,4426444,Connor Bazelak,QB,Bowling Green,MAC,0.294,0.288,0.382,0.145,0.332,0.427,0.231,0.392,131.882,121.959,9.923,25.167,48.163,49.505,62.928,68.954
2024,4426454,Lance LeGendre,WR,Louisiana,SBC,1.264,1.29,0.602,1.018,1.554,1.302,0.994,1.723,68.272,67.068,1.204,24.424,27.978,14.327,33.809,34.463
2024,4426459,Chase Lane,WR,Georgia Tech,ACC,1.281,1.281,,0.748,1.448,1.99,1.098,1.573,33.301,33.301,0.0,7.479,15.93,7.962,17.576,15.725
2024,4426460,Jackson Lowe,TE,Incarnate Word,,1.498,1.498,,1.714,0.313,2.25,1.747,0.751,11.982,11.982,0.0,6.856,0.626,4.5,10.481,1.501
2024,4426463,Dannis Jackson,WR,Southern Miss,SBC,1.307,1.541,0.139,0.854,0.818,3.627,0.926,2.069,15.684,15.406,0.278,5.977,2.453,7.254,7.409,8.275
2024,4426478,Colby Bowman,WR,Utah State,MWC,1.255,1.255,,0.333,-0.028,1.869,1.143,1.812,7.529,7.529,0.0,0.333,-0.056,3.737,5.716,1.812
2024,4426484,Marcus Major,RB,Minnesota,B1G,0.107,0.194,0.084,0.014,-0.013,1.07,0.14,0.01,10.601,4.079,6.522,0.693,-0.515,9.634,10.358,0.243
2024,4426499,Hank Bachmeier,QB,Wake Forest,ACC,0.228,0.221,0.268,0.108,0.054,0.56,0.214,0.248,99.511,83.435,16.075,17.308,8.159,61.043,54.892,44.619
2024,4426524,Kendall Abdur-Rahman,WR,McKendree,,1.398,1.398,,1.207,,1.588,1.207,1.588,5.59,5.59,0.0,2.415,0.0,3.175,2.415,3.175
2024,4426528,Ife Adeyi,WR,Sam Houston,CUSA,0.818,0.771,1.021,0.6,0.725,1.347,0.606,1.454,26.177,20.05,6.127,9.605,5.799,10.773,14.548,11.629
2024,4426530,Kay'Ron Adams,RB,Michigan State,B1G,0.018,0.237,-0.008,-0.003,0.039,0.306,-0.028,0.152,2.701,3.798,-1.097,-0.211,2.353,6.423,-3.065,5.767
2024,4426535,Theo Wease,WR,Missouri,SEC,1.089,1.089,,0.782,1.117,1.647,0.856,1.329,77.328,77.328,0.0,17.193,29.039,32.931,30.819,46.509
2024,4426570,Ezeriah Anderson,WR,UConn,Ind,1.325,1.325,,0.13,2.52,,0.306,4.382,5.299,5.299,0.0,0.259,5.04,0.0,0.917,4.382
2024,4426612,Jarrad Baker,WR,UCF,B12,0.243,0.243,,1.192,-0.083,1.128,-0.2,1.128,1.457,1.457,0.0,2.384,-0.083,2.255,-0.798,2.255
2024,4426635,Darwin Barlow,RB,North Carolina,ACC,0.371,0.807,0.225,-0.207,1.331,0.564,-0.372,1.113,4.447,2.422,2.024,-1.034,2.661,2.819,-2.229,6.676
2024,4426645,Jouvensly Bazil,RB,Bethune-Cookman,,-0.231,-0.709,-0.148,-0.098,-0.272,-0.047,-0.202,-0.301,-6.238,-2.836,-3.402,-1.468,-2.18,-0.141,-3.83,-2.409
2024,4426657,Ryan Hilinski,QB,Northwestern,B1G,0.096,0.418,-4.408,-0.293,-0.244,0.357,0.207,-0.208,1.444,5.852,-4.408,-2.048,-0.975,1.071,2.276,-0.832
2024,4426684,Andrew Bench,TE,South Alabama,SBC,2.46,2.46,,,,2.46,2.46,,2.46,2.46,0.0,0.0,0.0,2.46,2.46,0.0
2024,4426687,Johnathan Bennett,QB,The Citadel,,0.409,0.44,0.363,0.11,0.297,0.703,0.341,0.49,115.453,75.199,40.254,9.913,25.518,68.916,52.204,63.249
2024,4426688,Kaiden Bennett,QB,Sacramento State,,-0.012,-0.043,0.12,-0.311,0.108,0.232,-0.209,0.179,-0.656,-1.98,1.324,-6.524,2.166,3.477,-5.851,5.196
2024,4426689,Ulysses Bentley IV,RB,Ole Miss,SEC,0.133,0.377,0.092,0.104,0.003,0.365,0.189,-0.08,12.941,5.278,7.664,4.986,0.089,6.208,14.547,-1.605
2024,4426696,Micah Bernard,RB,Utah,B12,0.069,0.126,0.059,0.014,0.027,0.356,0.056,0.102,15.847,4.287,11.56,1.575,2.158,12.114,9.105,6.742
2024,4426703,Mark Biggins,RB,Campbell,,0.092,-0.309,0.113,-0.228,0.431,0.231,0.084,0.114,7.672,-1.238,8.91,-8.888,13.792,2.768,5.048,2.625
2024,4426760,Stephan Bracey,WR,Central Michigan,MAC,1.134,1.134,,1.383,-1.083,2.353,1.383,0.635,6.801,6.801,0.0,5.531,-1.083,2.353,5.531,1.27
2024,4426815,Mike Brown-Stephens,WR,South Florida,AAC,0.976,0.976,,1.029,0.362,1.56,0.95,1.028,35.15,35.15,0.0,17.488,3.621,14.04,22.811,12.339
2024,4426847,Zach Calzada,QB,Incarnate Word,,0.441,0.451,0.386,0.395,0.236,0.954,0.357,0.597,222.09,191.247,30.843,83.634,37.04,110.71,117.579,104.511
2024,4426857,Oscar Cardenas,TE,UTSA,AAC,1.237,1.527,-2.533,0.649,1.347,1.97,0.571,1.903,17.321,19.854,-2.533,1.299,6.735,11.819,3.999,13.322
2024,4426869,Jalen Carr,WR,Illinois State,,0.238,0.238,,,0.076,0.401,0.238,,0.477,0.477,0.0,0.0,0.076,0.401,0.477,0.0
2024,4426884,Quincy Casey,QB,West Georgia,,0.572,0.592,0.5,0.527,0.45,0.638,0.564,0.584,77.726,62.738,14.987,30.042,22.044,16.583,46.792,30.934
2024,4426892,Dante Cephas,WR,Kansas State,B12,1.242,1.242,,0.869,0.905,1.627,1.199,1.361,18.633,18.633,0.0,6.954,2.715,4.882,13.19,5.443
2024,4426894,Dante Chachere,QB,Portland State,,0.45,0.433,0.485,0.149,0.309,1.089,0.17,0.795,159.463,102.661,56.801,17.907,38.563,109.985,33.123,126.34
2024,4426919,De'Corian Clark,WR,UTSA,AAC,1.182,1.182,,1.182,,,1.182,,1.182,1.182,0.0,1.182,0.0,0.0,1.182,0.0
2024,4426952,Jack Coldiron,TE,Miami (OH),MAC,0.491,0.491,,0.134,1.086,0.651,0.258,1.132,7.37,7.37,0.0,1.075,4.342,1.952,2.841,4.529
2024,4426965,Blair Conwright,WR,North Texas,AAC,1.293,1.293,,0.931,1.656,0.941,1.205,1.425,51.735,51.735,0.0,16.752,24.835,4.703,28.93,22.805
2024,4426971,Gary Cooper,WR,Bryant,,0.456,0.456,,0.064,-0.494,2.768,-0.087,1.95,6.839,6.839,0.0,0.509,-1.974,8.304,-0.961,7.8
2024,4426998,Javien Cuff,WR,Buffalo,MAC,1.045,1.045,,-0.023,1.168,1.866,0.425,1.912,12.538,12.538,0.0,-0.07,7.011,5.597,2.976,9.561
2024,4427003,Kyron Cumby,WR,Tennessee Tech,,-0.062,0.207,-0.102,-0.291,-0.027,0.434,-0.208,0.272,-1.42,0.621,-2.042,-2.909,-0.247,1.736,-3.325,1.905
2024,4427097,Elijah Downing,WR,Murray State,,0.939,0.939,,0.162,0.646,1.849,1.007,0.906,8.455,8.455,0.0,0.324,2.584,5.547,3.022,5.434
2024,4427111,Michel Dukes,RB,Georgia State,SBC,0.353,0.747,0.072,0.242,0.382,0.677,0.275,0.497,38.135,33.613,4.522,11.154,13.387,16.256,19.242,18.893
2024,4427176,Joey Felton,WR,Yale,,1.147,1.147,,0.658,0.149,2.624,0.713,1.853,24.092,24.092,0.0,7.901,0.446,15.744,9.271,14.82
2024,4427191,Dequan Finn,QB,Baylor,B12,0.077,-0.068,0.471,-0.313,0.182,0.444,-0.023,0.203,4.874,-3.14,8.014,-7.501,2.905,8.0,-0.806,5.68
2024,4427225,Zakhari Franklin,WR,Illinois,B1G,1.21,1.249,-1.174,0.969,0.982,1.674,0.822,1.502,76.257,77.43,-1.174,12.593,28.489,33.474,22.199,54.058
2024,4427238,Dillon Gabriel,QB,Oregon,B1G,0.429,0.449,0.274,0.133,0.502,0.764,0.22,0.768,215.726,200.087,15.639,26.411,79.369,102.388,68.344,147.382
2024,4427243,Brett Gabbert,QB,Miami (OH),MAC,0.221,0.223,0.205,0.115,0.243,0.49,0.136,0.36,87.924,82.594,5.33,19.129,31.559,46.581,33.538,54.386
2024,4427251,Velton Gardner,RB,Texas,SEC,-0.235,,-0.235,-0.952,1.2,-1.67,-0.484,0.761,-1.174,0.0,-1.174,-1.905,2.401,-1.67,-1.936,0.761
2024,4427287,Dorien Goddard,WR,UVA Wise,,-0.325,-0.325,,,-0.445,-0.084,,-0.325,-0.975,-0.975,0.0,0.0,-0.891,-0.084,0.0,-0.975
2024,4427299,Damarius Good,RB,Long Island University,,-0.123,,-0.123,0.124,-0.288,,-0.076,-0.313,-0.615,0.0,-0.615,0.249,-0.864,0.0,-0.302,-0.313
2024,4427313,Ta'Quan Roberson,QB,Kansas State,B12,-0.207,-0.258,0.149,-0.286,-0.602,0.019,-0.744,-0.029,-1.659,-1.808,0.149,-0.286,-1.805,0.057,-1.487,-0.172
2024,4427331,Khafre Brown,WR,Arkansas,SEC,1.836,1.836,,1.267,,2.405,1.267,2.405,3.672,3.672,0.0,1.267,0.0,2.405,1.267,2.405
2024,4427332,Gerald Green,RB,Troy,SBC,0.177,1.273,0.097,-0.035,0.023,1.106,0.141,0.317,20.869,10.181,10.688,-2.122,0.865,22.126,13.265,7.603
2024,4427354,Jarrett Guest,QB,Bryant,,0.319,0.291,0.53,0.086,0.368,0.316,0.155,0.568,66.022,53.307,12.715,6.707,26.859,15.149,19.434,46.588
2024,4427431,Cooper Heisey,TE,Maine,,0.649,0.649,,0.822,0.353,0.888,0.886,0.318,15.573,15.573,0.0,4.935,3.532,7.107,12.398,3.175
2024,4427446,Braylon Henderson,WR,North Dakota State,,1.007,1.007,,0.799,0.95,1.606,0.763,1.32,32.217,32.217,0.0,11.185,11.395,9.638,13.734,18.483
2024,4427455,Cade McNamara,QB,Iowa,B1G,0.149,0.169,0.3,0.094,-0.044,0.369,0.143,0.155,26.796,29.314,1.8,4.529,-2.821,25.088,13.616,13.18
2024,4427518,Demariyon Houston,WR,Old Dominion,SBC,0.839,0.948,-0.143,0.045,0.961,1.721,0.648,0.966,8.386,8.529,-0.143,0.136,4.807,3.443,2.591,5.795
2024,4427548,Desmond Hutson,WR,Northern Iowa,,1.0,1.0,,0.345,0.805,1.52,0.53,1.385,40.005,40.005,0.0,3.79,8.851,27.365,9.536,30.47
2024,4427569,Giles Jackson,WR,Washington,B1G,0.911,0.917,0.785,0.747,1.073,0.828,0.838,1.06,77.432,74.293,3.139,29.117,23.616,18.227,47.743,29.689
2024,4427601,Ali Jennings,WR,Virginia Tech,ACC,1.719,1.719,,1.431,1.407,2.411,1.431,1.955,34.38,34.38,0.0,12.88,7.036,14.464,12.88,21.5
2024,4427609,Rahmir Johnson,RB,Nebraska,B1G,0.168,0.485,0.065,0.155,0.171,-0.073,0.137,0.279,12.286,8.725,3.561,6.212,4.451,-0.438,7.818,4.468
2024,4427611,Garrison Johnson,RB,The Citadel,,0.413,2.309,0.354,0.1,0.335,0.766,0.395,0.485,27.259,4.618,22.641,2.709,6.7,11.491,20.952,6.306
2024,4427630,Oscar Adaway III,RB,South Carolina,SEC,0.121,0.62,-0.005,-0.039,-0.082,0.715,0.052,0.432,12.593,13.018,-0.425,-1.963,-2.876,12.87,4.383,8.211
2024,4427634,Keegan Jones,RB,UCLA,B1G,0.078,0.746,-0.192,-0.023,0.089,0.675,0.099,0.03,5.133,14.18,-9.047,-0.883,1.967,4.048,4.541,0.591
2024,4427648,Lexington Joseph,RB,Florida International,CUSA,-0.038,0.025,-0.046,-0.171,-0.057,0.39,-0.137,0.234,-3.424,0.25,-3.674,-7.502,-1.591,6.638,-9.029,5.605
2024,4427649,Kelley Joiner Jr.,RB,South Florida,AAC,0.336,0.657,0.307,0.127,0.593,0.408,0.214,0.721,44.409,7.227,37.182,7.745,30.849,6.931,21.352,23.057
2024,4427694,Casey Kelly,TE,East Carolina,AAC,0.725,0.725,,0.392,0.601,1.206,0.724,0.726,11.593,11.593,0.0,1.96,3.604,6.03,6.513,5.079
2024,4427709,Keshawn King,RB,Western Michigan,MAC,-0.234,,-0.234,-0.482,0.264,-0.235,-0.487,0.082,-2.107,0.0,-2.107,-1.929,0.527,-0.704,-2.433,0.327
2024,4427731,Tyler Knoop,QB,Stony Brook,,0.297,0.316,0.19,0.117,0.328,0.597,0.167,0.55,83.347,74.986,8.36,12.947,33.474,37.037,31.059,52.288
2024,4427779,Jaelyn Lay,TE,Massachusetts,Ind,1.12,1.12,,0.104,,2.136,0.104,2.136,2.24,2.24,0.0,0.104,0.0,2.136,0.104,2.136
2024,4427819,Justin Lockhart,WR,San José State,MWC,1.816,1.816,,1.517,1.762,2.38,1.431,2.403,96.267,96.267,0.0,31.856,33.469,30.942,45.804,50.463
2024,4427821,Torry Locklin,RB,Kansas,B12,0.097,0.741,-0.548,0.111,0.054,,0.111,0.054,0.387,1.483,-1.096,0.333,0.054,0.0,0.333,0.054
2024,4427841,Billy Lucas,RB,Liberty,CUSA,0.246,1.038,0.214,0.1,0.294,0.962,0.126,0.712,31.272,5.191,26.081,7.084,13.527,8.66,12.747,18.525
2024,4427846,Khatib Lyles,WR,Austin Peay,,2.27,2.27,,,2.27,,,2.27,2.27,2.27,0.0,0.0,2.27,0.0,0.0,2.27
2024,4427911,Hollis Mathis,QB,William & Mary,,0.83,0.995,0.272,0.492,1.012,1.102,0.633,1.186,58.11,53.755,4.355,15.261,24.292,15.43,28.467,29.643
2024,4427934,Dominick Mazotti,TE,Massachusetts,Ind,0.983,0.96,1.409,0.722,0.976,1.325,1.034,0.897,18.684,17.275,1.409,5.774,4.878,6.623,12.407,6.277
2024,4427936,Grayson McCall,QB,NC State,ACC,0.187,0.214,0.042,-0.019,-0.046,0.793,0.05,0.443,16.615,16.031,0.584,-0.602,-1.418,19.031,2.882,13.733
2024,4427949,Clifton McDowell,QB,McNeese,,0.452,0.562,0.289,0.373,0.303,0.739,0.437,0.474,74.971,55.619,19.353,25.018,16.943,30.311,44.181,30.791
2024,4427957,Ty McCullouch,WR,Montana State,,1.051,1.018,1.162,1.041,0.818,1.65,0.929,1.465,59.915,44.805,15.11,27.066,17.995,14.854,40.868,19.047
2024,4427960,Terrell McDonald,TE,UAB,AAC,0.529,0.511,0.563,0.406,0.413,1.217,0.529,0.53,10.578,6.639,3.939,5.273,1.653,3.652,8.988,1.589
2024,4427966,Maverick McIvor,QB,Abilene Christian,,0.327,0.344,-0.037,-0.056,0.214,0.93,0.123,0.652,143.92,144.631,-0.712,-9.167,31.864,109.765,33.108,110.811
2024,4427971,Dontae McMillan,RB,Eastern Michigan,MAC,-0.042,-0.389,-0.012,0.097,-0.063,-0.984,-0.06,0.032,-1.048,-0.779,-0.27,0.874,-0.939,-0.984,-1.209,0.161
2024,4427981,Jayce Medlock,TE,Prairie View A&M,,0.495,0.495,,-0.209,1.19,0.972,0.49,0.509,5.443,5.443,0.0,-1.043,3.569,2.917,3.917,1.526
2024,4427983,Dawaiian McNeely,RB,Wyoming,MWC,0.159,,0.159,,0.159,,,0.159,0.318,0.0,0.318,0.0,0.318,0.0,0.0,0.318
2024,4428018,Delbert Mimms III,RB,Eastern Michigan,MAC,0.171,0.529,0.12,-0.046,0.18,0.458,0.134,0.331,24.76,9.517,15.243,-3.092,7.734,12.367,15.831,8.929
2024,4428025,Kris Mitchell,WR,Notre Dame,Ind,0.834,0.834,,0.103,0.993,2.366,0.365,1.77,22.508,22.508,0.0,1.128,11.917,9.463,6.574,15.934
2024,4428030,Jalen Mitchell,RB,Tennessee Tech,,0.239,0.465,0.219,0.017,0.169,0.887,0.145,0.521,35.343,5.584,29.759,1.378,6.438,26.62,16.061,19.282
2024,4428035,Elijah Mojarro,TE,Rice,AAC,0.841,0.893,-0.307,-0.147,0.84,0.964,0.872,0.825,19.344,19.652,-0.307,-0.442,10.082,6.746,6.976,12.368
2024,4428050,Kamari Morales,TE,Boston College,ACC,0.97,0.97,,0.647,0.644,0.977,0.85,1.687,27.156,27.156,0.0,7.768,4.506,6.842,20.407,6.749
