season,id,name,position,team,conference,averagePPA.all,averagePPA.pass,averagePPA.rush,averagePPA.firstDown,averagePPA.secondDown,averagePPA.thirdDown,averagePPA.standardDowns,averagePPA.passingDowns,totalPPA.all,totalPPA.pass,totalPPA.rush,totalPPA.firstDown,totalPPA.secondDown,totalPPA.thirdDown,totalPPA.standardDowns,totalPPA.passingDowns
2014,498296,Shaydon Kehano,WR,Weber State,,1.089,1.089,,0.967,3.012,0.251,0.553,1.626,10.894,10.894,0.0,3.868,6.024,1.002,2.764,8.13
2014,498342,Chris Theodore,WR,Charleston Southern,,-0.402,-0.402,,-1.015,-0.034,-0.159,-1.015,-0.096,-1.207,-1.207,0.0,-1.015,-0.034,-0.159,-1.015,-0.192
2014,498361,Nathan Perera,WR,Charleston Southern,,-0.298,-0.298,,0.269,-0.071,-0.576,0.389,-0.69,-3.274,-3.274,0.0,0.808,-0.282,-1.729,1.554,-4.828
2014,498433,Jabri Ridenhour,WR,Campbell,,0.882,0.882,,0.882,,,0.882,,0.882,0.882,0.0,0.882,0.0,0.0,0.882,0.0
2014,498480,Damarr Aultman,WR,Maine,,-0.361,-0.361,,,-0.773,-0.155,,-0.361,-1.083,-1.083,0.0,0.0,-0.773,-0.309,0.0,-1.083
2014,498522,R.J. Harris,WR,New Hampshire,,1.055,1.075,0.796,-0.218,1.213,2.447,0.021,2.089,14.765,13.969,0.796,-1.088,6.064,9.789,0.145,14.62
2014,498527,Jimmy Owens,RB,New Hampshire,,-0.573,,-0.573,-0.533,-0.342,-1.153,-0.573,,-3.437,0.0,-3.437,-1.6,-0.684,-1.153,-3.437,0.0
2014,498530,Harold Spears,WR,New Hampshire,,0.41,0.41,,0.523,,0.069,0.523,0.069,1.638,1.638,0.0,1.569,0.0,0.069,1.569,0.069
2014,498531,Nico Steriti,RB,New Hampshire,,-0.071,0.421,-0.414,-0.081,-0.54,0.538,-0.109,0.0,-1.199,2.944,-4.143,-0.651,-2.701,2.153,-1.198,-0.001
2014,498533,Andy Vailas,QB,New Hampshire,,-0.283,-0.283,,0.634,-2.587,1.572,-0.283,,-1.7,-1.7,0.0,1.903,-5.174,1.572,-1.7,0.0
2014,498549,Justin Favreau,WR,Rhode Island,,0.038,0.038,,0.038,,,0.038,,0.038,0.038,0.0,0.038,0.0,0.0,0.038,0.0
2014,498571,Stephen Barnette,WR,Richmond,,0.374,0.374,,-0.394,0.562,2.881,-0.307,1.249,5.979,5.979,0.0,-3.155,3.372,5.762,-2.763,8.742
2014,498592,Hunter Westfall,WR,Richmond,,1.299,1.299,,1.299,,,1.299,,1.299,1.299,0.0,1.299,0.0,0.0,1.299,0.0
2014,498612,Austin Medley,RB,Villanova,,-0.482,-0.868,-0.417,-0.732,-0.148,,-0.482,,-3.371,-0.868,-2.504,-2.928,-0.444,0.0,-3.371,0.0
2014,498625,Sean Ballard,WR,William & Mary,,0.159,0.159,,0.309,-0.292,,0.309,-0.292,0.635,0.635,0.0,0.928,-0.292,0.0,0.928,-0.292
2014,498630,Jarrell Cooper,RB,William & Mary,,-0.424,,-0.424,-0.064,-0.785,,-0.424,,-1.697,0.0,-1.697,-0.128,-1.569,0.0,-1.697,0.0
2014,498956,Chris O'Leary,WR,Indiana State,,0.0,0.0,,0.075,-0.329,0.126,0.617,-0.618,-0.002,-0.002,0.0,0.075,-0.329,0.252,1.234,-1.235
2014,498975,Julian Burton,WR,Missouri State,,1.161,1.161,,0.49,0.607,4.604,-0.845,1.963,8.127,8.127,0.0,0.49,3.033,4.604,-1.69,9.817
2014,499005,David Johnson,RB,Northern Iowa,,-0.076,0.214,-0.23,-0.075,-0.166,-0.456,-0.071,-0.085,-3.476,3.42,-6.896,-1.575,-2.987,-2.734,-2.117,-1.359
2014,499009,Brett LeMaster,WR,Northern Iowa,,0.165,0.165,,-0.061,0.46,0.232,0.289,0.026,2.805,2.805,0.0,-0.426,1.838,1.393,2.598,0.207
2014,499011,Chad Owens,WR,Northern Iowa,,-0.306,-0.306,,-0.614,-0.755,0.828,-0.792,0.179,-2.451,-2.451,0.0,-1.842,-2.264,1.655,-3.167,0.717
2014,499051,Zach Vraa,WR,North Dakota State,,0.576,0.576,,0.535,-0.044,0.838,0.411,1.732,4.608,4.608,0.0,2.14,-0.044,2.513,2.876,1.732
2014,499078,LaSteven McKinney,WR,Southern Illinois,,0.353,0.353,,,-0.371,1.076,-0.371,1.076,1.411,1.411,0.0,0.0,-0.742,2.153,-0.742,2.153
2014,499085,MyCole Pruitt,WR,Southern Illinois,,0.812,0.812,,1.088,0.081,1.207,0.432,1.083,9.74,9.74,0.0,2.175,0.324,7.241,2.16,7.579
2014,499161,Nate Adams,WR,Youngstown State,,-0.158,-0.158,,,,-0.158,,-0.158,-0.158,-0.158,0.0,0.0,0.0,-0.158,0.0,-0.158
2014,499184,Adam Drake,WR,Eastern Illinois,,0.242,0.242,,0.687,-0.056,0.07,0.486,-0.102,7.024,7.024,0.0,8.241,-0.501,0.349,8.254,-1.23
2014,499257,Ron Coleman,WR,Southeast Missouri State,,1.53,1.53,,,0.502,2.558,,1.53,3.06,3.06,0.0,0.0,0.502,2.558,0.0,3.06
2014,499260,Spencer Davis,WR,Southeast Missouri State,,1.261,1.261,,-0.692,,2.237,-0.615,5.013,3.783,3.783,0.0,-0.692,0.0,4.475,-1.231,5.013
2014,499266,Lennies McFerren,RB,Southeast Missouri State,,0.444,,0.444,-0.393,2.005,-0.167,-0.393,1.281,2.665,0.0,2.665,-1.178,4.01,-0.167,-1.178,3.843
2014,499510,Jimmy Lera,RB,Eastern Illinois,,0.065,0.71,-0.396,0.049,0.111,-0.041,0.182,-0.169,0.777,3.55,-2.772,0.195,0.665,-0.082,1.453,-0.675
2014,499513,Taylor Duncan,WR,Eastern Illinois,,0.084,0.645,-0.166,-0.087,-0.163,0.729,-0.145,2.821,1.086,2.58,-1.494,-0.611,-0.49,2.186,-1.735,2.821
2014,499515,A.J. Woodson,RB,Eastern Illinois,,0.302,,0.302,0.302,,,0.302,,0.604,0.0,0.604,0.604,0.0,0.0,0.604,0.0
2014,499533,Dakota Wolf,QB,Campbell,,-0.108,-0.124,-0.06,0.063,-0.273,-0.088,-0.046,-0.158,-2.153,-1.853,-0.3,0.375,-1.911,-0.618,-0.412,-1.742
2014,499639,Isaiah Roundtree,WR,Indiana,B1G,0.091,0.091,,0.133,,-0.358,0.139,-0.29,0.822,0.822,0.0,0.531,0.0,-1.433,1.112,-0.29
2014,499695,Drew Bailey,TE,App State,SBC,2.068,2.068,,,2.068,,2.068,,2.068,2.068,0.0,0.0,2.068,0.0,2.068,0.0
2014,499723,Faysal Shafaat,WR,Chattanooga,,1.085,1.085,,0.326,,4.12,0.326,4.12,5.423,5.423,0.0,1.303,0.0,4.12,1.303,4.12
2014,499725,Keon Williams,RB,Chattanooga,,0.19,-0.253,0.271,0.142,0.176,0.352,0.159,0.227,2.473,-0.507,2.98,0.71,1.059,0.704,1.11,1.363
2014,499789,DiAndre Campbell,WR,Washington,PAC,0.381,0.536,-4.29,0.59,-0.125,-0.002,0.205,0.659,11.8,16.09,-4.29,6.488,-1.002,-0.018,3.89,7.91
2014,499798,Michael Hartvigson,TE,Washington,PAC,0.585,0.585,,1.088,,0.25,0.374,0.902,2.925,2.925,0.0,2.176,0.0,0.749,1.121,1.804
2014,499807,Nick Montana,QB,Tulane,AAC,-0.05,-0.071,0.301,0.064,-0.024,-0.079,-0.091,-0.006,-4.27,-5.773,1.503,1.661,-0.738,-2.142,-4.025,-0.245
2014,499830,Blake Jurich,QB,San José State,MWC,0.236,0.242,0.206,0.024,0.099,0.602,0.145,0.37,29.221,24.489,4.732,1.19,3.562,22.88,10.736,18.485
2014,499855,Kierre Brown,WR,Elon,,0.481,0.481,,0.067,0.15,-0.241,0.507,0.466,3.849,3.849,0.0,0.135,0.449,-0.483,1.521,2.328
2014,499869,Mike Quinn,QB,Elon,,0.075,0.094,-0.689,-0.318,0.23,0.292,-0.098,0.295,3.064,3.753,-0.689,-5.087,2.754,3.217,-2.249,5.314
2014,499886,Hank McCloud,RB,Furman,,0.065,-1.194,0.17,-0.751,1.017,,-0.383,1.558,0.846,-1.194,2.04,-5.258,6.104,0.0,-3.829,4.675
2014,499979,Caleb Berry,QB,Lamar,,-0.131,-0.18,0.235,-0.729,0.082,-0.141,-0.738,0.26,-6.68,-8.089,1.409,-12.39,1.237,-2.255,-14.754,8.074
2014,500086,Jereon McGilvery,WR,McNeese,,1.494,1.494,,,,1.494,,1.494,1.494,1.494,0.0,0.0,0.0,1.494,0.0,1.494
2014,500173,Ridgeway Frank,RB,Sam Houston,,0.381,,0.381,0.678,0.232,,0.381,,1.142,0.0,1.142,0.678,0.463,0.0,1.142,0.0
2014,500196,Rickey Smith,WR,Sam Houston,,0.691,0.691,,,,0.691,,0.691,0.691,0.691,0.0,0.0,0.0,0.691,0.0,0.691
2014,500212,B.J. Bostic,RB,Georgia Tech,ACC,0.411,0.594,0.361,0.239,0.457,0.766,0.36,0.538,11.512,3.563,7.948,3.113,4.568,3.831,7.206,4.306
2014,500214,Matt Connors,RB,Georgia Tech,ACC,0.172,,0.172,-0.026,0.437,,0.177,0.087,3.622,0.0,3.622,-0.314,3.936,0.0,3.535,0.087
2014,500215,Synjyn Days,RB,Georgia Tech,ACC,0.274,0.708,0.263,0.053,0.337,0.836,0.268,0.309,44.124,2.832,41.292,4.411,19.523,13.369,37.321,6.803
2014,500218,Deon Hill,RB,Georgia Tech,ACC,0.634,0.833,0.564,0.546,0.689,1.023,0.576,0.819,29.158,9.991,19.167,12.011,9.641,8.186,20.146,9.012
2014,500226,Charles Perkins,RB,Georgia Tech,ACC,0.481,0.383,0.495,0.338,0.163,1.789,0.279,1.221,26.93,2.681,24.248,9.124,3.419,12.523,12.283,14.647
2014,500231,Tony Zenon,RB,Georgia Tech,ACC,0.479,1.397,0.214,0.352,0.34,0.662,0.345,0.901,27.802,18.167,9.636,9.148,5.095,10.585,15.183,12.619
2014,500233,Markeith Ambles,WR,Houston,AAC,0.812,0.837,-0.301,0.769,0.853,0.789,0.709,1.018,36.543,36.844,-0.301,18.463,9.38,7.097,21.274,15.269
2014,500247,Soma Vainuku,FB,USC,PAC,0.11,-0.305,0.17,0.497,,-1.051,0.11,,0.883,-0.305,1.187,2.984,0.0,-2.101,0.883,0.0
2014,500253,Randall Telfer,TE,USC,PAC,0.481,0.481,,0.294,0.12,1.332,0.148,1.337,12.016,12.016,0.0,3.522,0.96,5.328,2.658,9.358
2014,500254,Kyle Prater,WR,Northwestern,B1G,0.69,0.705,0.18,0.289,0.895,0.871,0.396,1.071,47.605,47.246,0.359,7.214,17.905,18.295,15.461,32.143
2014,500260,Jeremy Meyers,WR,SE Louisiana,,2.671,2.671,,,,2.671,2.671,,2.671,2.671,0.0,0.0,0.0,2.671,2.671,0.0
2014,500311,Terrence Franks,RB,Texas State,SBC,0.228,0.283,0.219,0.212,0.188,0.217,0.133,0.472,28.525,5.092,23.434,13.364,7.536,4.349,12.013,16.513
2014,500333,David Lewis,TE,Texas State,SBC,0.929,0.929,,0.56,1.5,-0.414,0.073,1.5,4.645,4.645,0.0,0.56,4.499,-0.414,0.146,4.499
2014,500362,Michaelee Harris,WR,Louisville,ACC,0.574,0.574,,0.786,-0.042,0.981,0.336,0.891,8.034,8.034,0.0,2.358,-0.211,5.887,2.685,5.348
2014,500364,Corvin Lamb,RB,Louisville,ACC,-0.524,,-0.524,-0.893,0.174,-0.117,-0.893,0.028,-2.622,0.0,-2.622,-2.678,0.174,-0.117,-2.678,0.056
2014,500365,Dominique Brown,RB,Louisville,ACC,0.049,0.261,0.019,-0.042,0.072,0.129,0.006,0.213,5.177,3.388,1.788,-2.235,2.441,1.812,0.49,4.687
2014,500412,Tony Jones,WR,Northwestern,B1G,0.322,0.338,-0.011,-0.176,0.155,1.065,0.169,0.532,20.609,20.642,-0.033,-3.528,3.418,22.37,6.241,14.368
2014,500419,Trevor Siemian,QB,Northwestern,B1G,0.098,0.084,0.235,-0.137,0.001,0.535,0.017,0.215,44.653,34.55,10.103,-21.182,0.135,74.41,4.667,39.986
2014,500420,Adonis Smith,RB,Arizona,PAC,-0.439,,-0.439,-0.569,-0.179,,-0.569,-0.179,-1.317,0.0,-1.317,-1.139,-0.179,0.0,-1.139,-0.179
2014,500428,Dareyon Chance,RB,Western Michigan,MAC,-0.031,-0.49,0.03,-0.168,0.197,0.238,0.01,-0.2,-2.37,-4.408,2.038,-7.41,4.919,1.427,0.628,-2.997
2014,500445,Mike Perish,QB,Indiana State,,-0.044,-0.026,-0.321,0.04,-0.247,-0.073,-0.098,0.019,-3.681,-2.073,-1.607,1.335,-6.179,-1.748,-4.425,0.745
2014,500459,Keenan Canty,WR,Nicholls,,-0.071,0.147,-1.305,-0.116,-0.333,0.033,-0.116,-0.034,-1.414,2.501,-3.915,-1.042,-0.666,0.295,-1.042,-0.372
2014,500475,Kyle Slavin,TE,Colorado,PAC,1.117,1.117,,0.535,1.003,1.118,0.937,1.406,14.522,14.522,0.0,2.677,2.007,4.471,7.493,7.029
2014,500485,Ean Days,RB,Georgia Southern,SBC,0.703,,0.703,0.682,0.434,2.696,0.703,,17.57,0.0,17.57,12.273,2.602,2.696,17.57,0.0
2014,500514,Kalen Henderson,QB,Nicholls,,-0.186,-0.19,-0.167,-0.473,-0.269,0.142,-0.397,0.077,-18.409,-15.731,-2.678,-16.088,-8.341,4.675,-21.816,3.406
2014,500543,Jordan Garside,FB,Wake Forest,ACC,0.975,,0.975,-0.846,,-0.042,1.484,-0.042,2.926,0.0,2.926,-0.846,0.0,-0.042,2.968,-0.042
2014,500546,Matt James,WR,Wake Forest,ACC,0.21,0.21,,0.015,0.196,0.504,0.167,0.265,15.325,15.325,0.0,0.453,4.509,9.58,6.832,8.493
2014,500556,Brandon Terry,WR,Wake Forest,ACC,0.159,0.159,,0.796,-0.252,1.023,0.077,0.258,1.751,1.751,0.0,3.981,-0.756,2.046,0.461,1.291
2014,500571,Jameill Showers,QB,UTEP,CUSA,0.189,0.149,0.334,0.003,0.012,0.469,0.092,0.297,71.121,44.088,27.033,0.351,1.179,65.236,18.28,52.84
2014,500577,LeKendrick Williams,WR,Fresno State,MWC,-0.466,-0.507,-0.35,-0.294,-0.364,-1.923,-0.379,-0.713,-10.722,-8.62,-2.102,-3.239,-3.638,-3.846,-6.442,-4.28
2014,500663,William Waddel,WR,Southern,,0.069,0.069,,-0.375,,0.513,0.069,,0.138,0.138,0.0,-0.375,0.0,0.513,0.138,0.0
2014,500672,Josh Bell,RB,UTEP,CUSA,0.167,0.251,0.146,0.022,0.096,0.547,0.22,0.005,10.877,3.264,7.613,0.647,2.022,8.208,10.804,0.073
2014,500679,Katrae Ford,TE,UTEP,CUSA,0.67,0.67,,0.336,1.276,0.569,0.743,0.411,6.026,6.026,0.0,1.344,1.276,1.708,5.204,0.822
2014,500691,Jordan Leslie,WR,BYU,Ind,0.435,0.425,0.73,0.218,0.385,1.408,0.203,1.005,42.181,39.99,2.19,11.354,10.016,21.122,14.035,28.146
2014,500695,Anthony McGhee,WR,Grambling,,0.297,0.297,,,1.105,-0.242,0.661,-0.251,1.483,1.483,0.0,0.0,2.209,-0.726,1.984,-0.501
2014,500711,Eric Tomlinson,TE,UTEP,CUSA,0.401,0.469,-1.307,0.0,0.978,0.26,0.311,0.491,10.425,11.732,-1.307,-0.003,7.825,2.603,4.038,6.386
2014,500729,Tyrhe Ivery,WR,North Dakota,,0.301,0.301,,0.766,-0.165,,0.766,-0.165,0.601,0.601,0.0,0.766,-0.165,0.0,0.766,-0.165
2014,500734,R.J. McGill,WR,North Dakota,,0.296,0.296,,-1.012,0.827,1.319,0.117,0.654,1.777,1.777,0.0,-2.025,2.482,1.319,0.468,1.309
2014,500739,Adam Shaugabay,RB,North Dakota,,-0.15,,-0.15,-0.14,,-0.16,-0.14,-0.16,-0.3,0.0,-0.3,-0.14,0.0,-0.16,-0.14,-0.16
2014,500769,Josh Vander Maten,QB,South Dakota,,-0.371,-0.371,,,1.826,,,-0.371,-0.743,-0.743,0.0,0.0,1.826,0.0,0.0,-0.743
2014,500799,Charles Torwudzo,TE,Purdue,B1G,1.085,1.085,,1.085,,,1.085,,1.085,1.085,0.0,1.085,0.0,0.0,1.085,0.0
2014,500803,Reggie Pegram,RB,North Texas,CUSA,-0.089,-0.654,-0.023,-0.19,-0.049,0.156,-0.102,-0.049,-11.886,-9.157,-2.729,-12.129,-2.566,2.809,-10.265,-1.622
2014,500815,Justin Sinz,TE,Purdue,B1G,0.568,0.568,,0.342,0.497,0.893,0.376,0.813,23.276,23.276,0.0,4.107,8.457,10.713,8.642,14.635
2014,500820,Marcus Coker,RB,Stony Brook,,-0.2,-0.116,-0.207,-0.036,-0.633,-0.106,-0.241,-0.066,-2.604,-0.116,-2.487,-0.178,-1.898,-0.528,-2.407,-0.197
2014,500833,Kevonte Martin-Manley,WR,Iowa,B1G,0.392,0.392,,0.094,0.132,1.095,0.208,0.742,32.933,32.933,0.0,2.535,3.691,30.674,11.425,21.509
2014,500846,Andrew Manley,QB,Eastern Illinois,,0.259,0.218,0.462,-0.13,0.353,0.719,0.198,0.349,10.879,7.647,3.232,-2.083,4.588,7.186,4.941,5.938
2014,500897,Sean Fitzpatrick,WR,Richmond,,-0.26,-0.26,,,-0.438,-0.082,,-0.26,-0.519,-0.519,0.0,0.0,-0.438,-0.082,0.0,-0.519
2014,500905,Sean Tapley,WR,James Madison,,0.394,0.492,-0.293,2.726,0.022,1.011,2.726,0.061,3.153,3.446,-0.293,2.726,0.086,2.022,2.726,0.427
2014,500913,Andrew Hendrix,QB,Miami (OH),MAC,0.198,0.172,0.311,0.029,0.255,0.525,0.063,0.407,121.513,85.494,36.019,7.685,47.846,72.988,23.428,98.085
2014,500938,Shane Carden,QB,East Carolina,AAC,0.296,0.318,0.078,0.087,0.386,0.644,0.191,0.497,210.507,205.413,5.094,27.391,90.337,95.335,89.316,121.191
2014,500971,Wanemi Omuso,TE,Temple,AAC,0.291,0.291,,0.426,0.11,,0.354,0.132,2.034,2.034,0.0,1.704,0.33,0.0,1.771,0.263
2014,500975,Connor Reilly,QB,Temple,AAC,-0.148,-0.171,0.002,-0.166,-0.486,-0.274,0.073,-0.436,-3.412,-3.417,0.005,-1.493,-2.914,-1.921,0.951,-4.363
2014,500985,Frankie Jackson,RB,Arkansas State,SBC,0.118,,0.118,0.605,,-0.368,0.118,,0.236,0.0,0.236,0.605,0.0,-0.368,0.236,0.0
2014,500990,Bo Wallace,QB,Ole Miss,SEC,0.206,0.284,-0.132,0.079,0.198,0.482,0.072,0.373,93.835,105.062,-11.227,12.754,32.229,58.78,18.127,75.707
2014,501009,Kenneth Rains,TE,Arkansas State,SBC,0.895,0.895,,0.63,-0.418,1.423,0.539,1.964,7.163,7.163,0.0,1.89,-0.418,5.692,3.235,3.928
2014,501033,Matt Joeckel,QB,TCU,B12,-0.044,-0.212,1.127,0.274,-0.862,0.515,0.143,-0.203,-1.063,-4.444,3.381,2.736,-6.892,3.093,1.578,-2.642
2014,501035,Malcome Kennedy,WR,Texas A&M,SEC,0.353,0.371,-1.062,0.08,0.515,0.606,0.438,0.195,29.338,30.4,-1.062,2.736,17.512,9.09,23.67,5.668
2014,501044,Issac Blakeney,WR,Duke,ACC,0.45,0.502,-1.455,-0.063,-0.095,1.567,0.096,0.901,33.738,36.648,-2.91,-1.879,-1.996,37.612,4.012,29.725
2014,501046,Anthony Boone,QB,Duke,ACC,0.136,0.121,0.215,0.03,0.086,0.374,0.055,0.253,73.113,54.44,18.673,6.161,14.785,56.464,17.541,55.572
2014,501052,Brandon Connette,QB,Fresno State,MWC,0.013,-0.079,0.173,-0.001,0.131,-0.009,-0.02,0.084,1.238,-4.656,5.895,-0.05,4.333,-0.183,-1.269,2.507
2014,501069,Josh Snead,RB,Duke,ACC,0.127,0.229,0.108,0.054,0.142,0.6,0.055,0.382,12.172,3.436,8.736,2.704,4.815,6.002,4.144,8.028
2014,501082,Jarred Haggins,WR,Florida State,ACC,0.508,0.508,,0.508,,,0.508,,0.508,0.508,0.0,0.508,0.0,0.0,0.508,0.0
2014,501098,Clint Trickett,QB,West Virginia,B12,0.271,0.28,0.091,0.21,0.157,0.635,0.113,0.532,124.27,122.445,1.825,35.928,23.658,80.602,32.276,91.994
2014,501099,Will Tye,TE,Stony Brook,,1.371,1.371,,1.257,-0.126,2.782,1.598,1.068,9.597,9.597,0.0,3.772,-0.126,5.564,6.393,3.205
2014,501147,Clive Walford,TE,Miami,ACC,1.099,1.139,-0.993,1.044,1.253,1.298,1.152,1.011,58.231,59.224,-0.993,24.003,20.05,15.581,38.012,20.219
2014,501169,Tyler Purvis,FB,NC State,ACC,0.773,0.773,,0.465,0.581,1.426,1.197,0.348,9.272,9.272,0.0,0.929,4.065,4.278,7.181,2.091
2014,501173,Bryan Underwood,WR,NC State,ACC,0.108,0.036,0.212,0.378,0.205,-0.541,0.168,-0.012,2.913,0.582,2.331,5.672,1.026,-3.785,3.019,-0.106
2014,501175,Michael Strauss,QB,Richmond,,0.156,0.168,-0.29,-0.035,0.274,0.527,0.073,0.281,6.243,6.533,-0.29,-0.733,3.287,3.689,1.748,4.495
2014,501176,Michael Rocco,QB,Richmond,,0.703,0.793,0.455,-0.584,-0.469,1.762,0.242,1.229,10.54,8.721,1.819,-2.335,-1.408,12.337,1.934,8.606
2014,501177,Miles Gooch,WR,Virginia,ACC,0.716,0.761,-1.017,0.227,0.637,1.215,0.401,1.065,28.652,29.669,-1.017,2.726,8.915,17.011,8.425,20.228
