season,id,name,position,team,conference,averagePPA.all,averagePPA.pass,averagePPA.rush,averagePPA.firstDown,averagePPA.secondDown,averagePPA.thirdDown,averagePPA.standardDowns,averagePPA.passingDowns,totalPPA.all,totalPPA.pass,totalPPA.rush,totalPPA.firstDown,totalPPA.secondDown,totalPPA.thirdDown,totalPPA.standardDowns,totalPPA.passingDowns
2016,530669,Justin Hardee,WR,Illinois,B1G,0.272,0.275,0.151,0.407,0.17,-0.116,0.159,0.569,10.874,10.722,0.151,8.958,2.38,-0.465,4.613,6.26
2016,530670,Devin Church,RB,Eastern Illinois,,-0.277,0.209,-0.439,-0.701,-0.021,2.671,-0.388,0.144,-6.659,1.251,-7.91,-9.117,-0.214,2.671,-7.38,0.721
2016,530671,Dami Ayoola,RB,South Alabama,SBC,0.022,-0.191,0.058,-0.021,0.048,0.183,0.005,0.105,2.222,-2.864,5.085,-1.137,1.742,2.016,0.432,1.79
2016,530703,Kyle Kerrick,WR,UT Martin,,-0.132,-0.132,,0.021,0.152,-0.863,0.251,-0.897,-1.188,-1.188,0.0,0.082,0.456,-1.727,1.503,-2.691
2016,530731,Mitch Leidner,QB,Minnesota,B1G,0.23,0.181,0.39,0.164,0.132,0.472,0.243,0.213,95.541,58.068,37.473,27.026,16.49,57.529,56.836,38.705
2016,530738,Philip Nelson,QB,East Carolina,AAC,0.212,0.231,0.07,-0.007,0.074,0.661,0.142,0.317,87.124,83.741,3.383,-1.11,9.783,66.112,35.068,52.056
2016,530827,Trey Griffey,WR,Arizona,PAC,0.423,0.423,,0.168,0.374,1.272,0.447,0.397,13.96,13.96,0.0,2.015,4.49,10.175,7.604,6.356
2016,530836,Josh Kern,TE,Arizona,PAC,1.053,1.053,,0.817,,1.763,1.053,,4.212,4.212,0.0,2.45,0.0,1.763,4.212,0.0
2016,530860,Chance Allen,WR,Houston,AAC,0.632,0.688,-4.259,0.258,0.293,1.323,0.38,0.986,56.254,60.513,-4.259,8.008,7.905,35.71,19.766,36.488
2016,530868,Evan Baylis,TE,Oregon,PAC,0.233,0.233,,-0.37,0.418,0.177,0.162,0.258,3.489,3.489,0.0,-0.74,3.342,0.887,0.646,2.842
2016,530869,Pharaoh Brown,TE,Oregon,PAC,0.986,0.986,,1.051,0.862,1.136,1.121,0.754,40.443,40.443,0.0,11.557,16.386,12.5,29.139,11.304
2016,530880,Dwayne Stanford,WR,Oregon,PAC,0.643,0.797,-1.663,-0.037,1.333,0.995,0.766,0.372,10.288,11.952,-1.663,-0.219,5.333,3.981,8.431,1.858
2016,530931,Faton Bauta,QB,Colorado State,MWC,0.133,0.032,0.287,-0.188,0.069,0.21,0.029,0.291,6.367,0.915,5.451,-2.446,0.901,3.99,0.847,5.52
2016,530944,Patrick Towles,QB,Boston College,ACC,0.153,0.117,0.272,-0.104,0.29,0.338,-0.007,0.337,59.517,34.767,24.75,-13.312,24.334,55.359,-1.474,60.992
2016,530972,Ahmaad Harris,WR,South Carolina State,,0.725,0.725,,,1.849,-0.399,,0.725,1.45,1.45,0.0,0.0,1.849,-0.399,0.0,1.45
2016,530974,Nate Iese,TE,UCLA,PAC,0.932,0.932,,0.107,1.464,1.711,0.506,1.57,32.613,32.613,0.0,1.601,19.037,11.975,10.629,21.985
2016,530988,Kenneth Walker,WR,UCLA,PAC,0.448,0.475,-0.153,0.294,0.261,0.865,0.424,0.498,20.599,20.905,-0.306,6.477,2.874,11.248,13.133,7.466
2016,531009,Darreus Rogers,WR,USC,PAC,0.75,0.75,,0.42,1.127,0.81,0.634,0.991,57.756,57.756,0.0,13.873,29.301,14.582,32.992,24.764
2016,531036,Delshawn McClellon,WR,Northern Arizona,,0.365,0.365,,-0.635,0.667,0.459,-0.088,0.667,1.826,1.826,0.0,-0.635,2.002,0.459,-0.176,2.002
2016,531054,Caleb Bluiett,TE,Texas,B12,0.545,0.545,,,1.872,-0.781,-0.781,1.872,1.091,1.091,0.0,0.0,1.872,-0.781,-0.781,1.872
2016,531056,Connor Brewer,QB,Virginia,ACC,-0.555,-0.555,,-0.603,-1.551,-0.409,-0.199,-0.911,-7.768,-7.768,0.0,-3.017,-4.654,-2.046,-1.39,-6.377
2016,531088,Kendall Sanders,WR,Arkansas State,SBC,0.737,0.737,,0.174,0.697,1.917,0.577,0.952,34.62,34.62,0.0,2.961,12.546,21.082,15.577,19.043
2016,531103,Dennis Andrews,WR,Middle Tennessee,CUSA,0.508,0.463,0.743,0.03,1.082,0.829,0.381,0.728,34.565,26.392,8.173,0.901,24.878,10.783,16.363,18.202
2016,531104,Justin Thomas,QB,Georgia Tech,ACC,0.353,0.561,0.087,0.151,0.336,0.641,0.29,0.429,99.309,88.606,10.703,17.381,25.907,53.218,44.403,54.907
2016,531137,Dondre Daley,WR,Iowa State,B12,0.595,0.595,,0.058,1.196,0.353,0.693,0.506,22.595,22.595,0.0,0.579,20.331,3.529,12.475,10.12
2016,531186,Deon Watson,WR,Idaho,SBC,0.472,0.472,,0.561,0.253,0.777,0.309,0.808,25.963,25.963,0.0,10.654,6.844,6.212,11.421,14.541
2016,531222,Grant Rohach,QB,Buffalo,MAC,0.129,0.182,-0.09,0.065,0.135,0.288,0.027,0.295,15.25,17.312,-2.061,3.133,5.142,8.943,1.996,13.254
2016,531230,Deante Gray,WR,TCU,B12,0.005,0.251,-0.829,-0.111,0.185,0.504,0.082,-0.159,0.114,4.26,-4.146,-1.107,0.738,3.53,1.226,-1.112
2016,531254,Ishmael Adams,WR,UCLA,PAC,0.418,0.44,0.302,0.174,0.334,0.483,0.236,0.565,15.88,14.067,1.814,1.567,4.007,7.25,4.007,11.873
2016,531259,Mike Fafaul,QB,UCLA,PAC,0.177,0.184,0.058,-0.118,0.405,0.38,0.007,0.373,49.917,48.987,0.93,-13.463,35.246,29.248,1.093,48.824
2016,531316,Ryan Higgins,QB,Louisiana Tech,CUSA,0.487,0.518,0.258,0.328,0.552,0.815,0.414,0.631,283.906,266.089,17.817,92.082,104.835,87.988,160.236,123.67
2016,531356,Brandon Holloway,RB,Mississippi State,SEC,-0.068,0.065,-0.116,-0.12,0.035,-0.057,-0.051,-0.133,-4.621,1.175,-5.796,-4.913,0.692,-0.4,-2.757,-1.863
2016,531373,Sean Culkin,TE,Missouri,SEC,0.824,0.824,,0.577,0.37,1.392,0.857,0.792,26.376,26.376,0.0,6.349,3.326,16.701,13.71,12.666
2016,531385,Maty Mauk,QB,Eastern Kentucky,,0.113,0.098,0.177,0.024,-0.034,0.555,-0.042,0.318,6.566,4.617,1.949,0.563,-0.578,9.441,-1.383,7.948
2016,531427,D'Shaie Landor,QB,SE Louisiana,,-0.371,-0.297,-0.436,-0.631,-0.206,-0.189,-0.547,-0.218,-5.571,-2.082,-3.489,-3.784,-1.031,-0.756,-3.831,-1.741
2016,531430,Jalen Nixon,QB,Louisiana,SBC,0.024,0.39,-0.256,0.128,0.366,0.379,-0.259,0.513,0.72,5.075,-4.356,1.404,2.929,3.408,-4.928,5.648
2016,531438,Joe Bacci,RB,Central Michigan,MAC,0.245,0.245,,-0.167,0.159,1.402,-0.062,0.936,3.188,3.188,0.0,-1.333,0.317,4.205,-0.554,3.742
2016,531453,Anthony Rice,WR,Central Michigan,MAC,0.228,0.228,,-0.271,2.107,-0.532,-0.271,1.227,2.056,2.056,0.0,-1.626,4.214,-0.532,-1.626,3.682
2016,531455,Cooper Rush,QB,Central Michigan,MAC,0.227,0.236,0.116,0.04,0.096,0.587,0.091,0.396,119.337,114.942,4.395,8.088,15.011,90.45,26.676,92.661
2016,531468,Cole Freytag,WR,UTEP,CUSA,0.933,0.956,-0.127,0.8,1.025,0.804,0.696,1.204,43.872,43.999,-0.127,10.402,15.372,14.473,17.392,26.48
2016,531535,Mike Strange,WR,Monmouth,,-3.668,-3.668,,,,,,-3.668,-3.668,-3.668,0.0,0.0,0.0,0.0,0.0,-3.668
2016,531542,Sam Brunner,TE,Ball State,MAC,0.346,0.346,,0.106,1.098,-0.336,-0.017,0.782,3.808,3.808,0.0,0.423,4.393,-1.008,-0.1,3.908
2016,531551,KeVonn Mabon,WR,Ball State,MAC,0.466,0.5,0.123,0.386,0.311,0.823,0.373,0.684,62.005,60.534,1.47,20.459,14.284,22.224,34.646,27.359
2016,531563,Ajalen Holley,WR,UL Monroe,SBC,0.332,0.379,-0.437,0.009,0.288,0.578,0.231,0.432,17.243,18.554,-1.312,0.16,4.615,10.409,5.998,11.244
2016,531566,Nick Jones,WR,Stephen F. Austin,,0.538,0.538,,0.333,0.64,,0.333,0.64,1.613,1.613,0.0,0.333,1.279,0.0,0.333,1.279
2016,531569,Alec Osborne,TE,UL Monroe,SBC,1.152,1.152,,1.319,1.52,0.674,1.152,,9.218,9.218,0.0,2.637,4.559,2.022,9.218,0.0
2016,531590,Demetrius Frazier,WR,Middle Tennessee,CUSA,1.602,1.602,,1.007,2.794,,1.007,2.794,4.807,4.807,0.0,2.014,2.794,0.0,2.014,2.794
2016,531628,Charles Chandler,WR,Kent State,MAC,0.657,0.657,,-0.188,,3.191,-0.188,3.191,2.628,2.628,0.0,-0.563,0.0,3.191,-0.563,3.191
2016,531640,Rob Riederer,TE,Tulsa,AAC,2.631,2.631,,,2.74,2.522,2.522,2.74,5.262,5.262,0.0,0.0,2.74,2.522,2.522,2.74
2016,531654,Taylor Oldham,WR,UCF,AAC,0.403,0.363,2.159,0.127,0.447,1.272,0.076,0.995,18.129,15.969,2.159,2.419,7.154,11.45,2.205,15.924
2016,531672,Cal Bloom,TE,UCF,AAC,0.163,0.163,,0.713,-0.386,,0.163,,0.327,0.327,0.0,0.713,-0.386,0.0,0.327,0.0
2016,531678,Brooks Haack,QB,Northwestern State,,-0.356,-0.329,-0.456,0.29,-0.672,-0.363,-0.268,-0.42,-6.76,-4.935,-1.825,1.16,-5.38,-2.54,-2.141,-4.619
2016,531703,Chris Lewis,WR,South Alabama,SBC,1.537,1.537,,-1.139,,4.213,-1.139,4.213,3.074,3.074,0.0,-1.139,0.0,4.213,-1.139,4.213
2016,531739,Chaz Anderson,WR,Boise State,MWC,0.342,0.413,-1.448,0.248,0.159,0.607,0.288,0.409,17.77,20.666,-2.895,4.955,3.186,6.674,8.357,9.413
2016,531746,Devan Demas,RB,Boise State,MWC,0.1,1.969,-0.025,-0.218,0.248,0.545,-0.096,0.688,1.6,1.969,-0.369,-1.525,1.49,1.635,-1.152,2.752
2016,531755,Nick Patti,QB,UCF,AAC,-0.04,-0.03,-0.066,-0.161,-0.059,0.348,-0.406,0.371,-1.372,-0.716,-0.657,-1.931,-0.476,3.483,-7.302,5.929
2016,531768,Jarell Aaron,WR,Southern Miss,CUSA,0.093,0.093,,-0.908,0.594,,-0.908,0.594,0.28,0.28,0.0,-0.908,1.188,0.0,-0.908,1.188
2016,531792,Kyle Sloter,WR,Northern Colorado,,0.484,0.505,0.239,0.293,-0.112,1.16,0.218,0.781,18.403,17.686,0.717,3.81,-1.007,16.246,4.354,14.049
2016,531796,D.J. Thompson,WR,Southern Miss,CUSA,0.338,0.358,-1.117,-0.002,0.454,0.582,0.135,0.643,25.346,26.463,-1.117,-0.052,10.903,12.216,6.066,19.28
2016,531801,James Knapke,QB,Bowling Green,MAC,-0.089,-0.123,0.533,-0.238,-0.109,0.295,-0.096,-0.079,-11.86,-15.588,3.728,-11.435,-5.242,9.747,-7.18,-4.68
2016,531855,Brice Fackler,TE,Kent State,MAC,0.584,0.651,-0.145,0.393,1.565,1.397,0.203,0.966,7.011,7.156,-0.145,1.967,4.694,4.192,1.216,5.796
2016,531864,Colin Reardon,WR,Kent State,MAC,-0.665,-0.768,-0.461,-0.768,,-0.461,-0.665,,-1.996,-1.536,-0.461,-1.536,0.0,-0.461,-1.996,0.0
2016,531878,Kenny Buyers,WR,North Texas,CUSA,0.286,0.286,,-0.014,0.351,0.316,0.282,0.292,13.725,13.725,0.0,-0.244,5.265,4.103,8.17,5.555
2016,531900,Tyrell Goodman,WR,Akron,MAC,0.033,-0.014,0.12,-0.166,-0.11,0.741,-0.175,0.31,2.064,-0.575,2.64,-4.822,-1.988,11.118,-6.318,8.382
2016,531953,Jordan Johnson,RB,Buffalo,MAC,0.108,0.3,0.097,0.016,0.11,0.577,0.097,0.17,22.877,3.603,19.274,1.927,7.885,10.967,17.451,5.426
2016,531956,Marcus McGill,WR,Buffalo,MAC,0.53,0.53,,0.425,0.604,0.727,0.43,0.649,30.223,30.223,0.0,9.774,8.461,13.809,13.337,16.887
2016,531970,Malcolm Robinson,WR,Buffalo,MAC,0.218,0.256,-0.531,0.004,0.33,0.508,0.032,0.432,8.918,9.98,-1.062,0.059,5.947,4.061,0.709,8.209
2016,531973,Mason Schreck,TE,Buffalo,MAC,0.59,0.59,,0.409,0.563,0.793,0.286,1.036,49.521,49.521,0.0,15.126,13.517,17.447,14.312,35.209
2016,532044,Anthony Taylor,WR,Eastern Illinois,,0.594,0.594,,,0.594,,,0.594,0.594,0.594,0.0,0.0,0.594,0.0,0.0,0.594
2016,532065,Nathan Peterman,QB,Pittsburgh,ACC,0.496,0.52,0.377,0.381,0.245,0.835,0.485,0.511,187.628,164.225,23.403,47.289,28.715,109.424,103.268,84.361
2016,532069,Jason Croom,TE,Tennessee,SEC,0.562,0.562,,0.358,0.556,0.847,0.564,0.558,15.175,15.175,0.0,2.86,7.233,5.082,10.154,5.021
2016,532113,Matt Davis,QB,SMU,AAC,0.334,0.275,0.428,0.313,-0.461,1.689,0.363,0.308,10.365,5.224,5.141,3.448,-5.069,13.515,5.438,4.927
2016,532118,Conner McQueen,QB,Texas A&M,SEC,0.06,-0.843,0.964,,0.06,,-0.843,0.964,0.12,-0.843,0.964,0.0,0.12,0.0,-0.843,0.964
2016,532120,Edward Pope,WR,Texas A&M,SEC,1.612,1.612,,1.045,0.951,,1.014,3.408,6.449,6.449,0.0,2.09,0.951,0.0,3.041,3.408
2016,532144,Boone Niederhofer,WR,Texas A&M,SEC,0.514,0.514,,-0.667,0.499,2.891,-0.667,1.695,2.057,2.057,0.0,-1.333,0.499,2.891,-1.333,3.39
2016,532163,Grant Powell,TE,South Alabama,SBC,1.268,1.268,,0.392,2.946,3.172,0.392,1.56,5.072,5.072,0.0,0.392,2.946,3.172,0.392,4.68
2016,532173,Devin Powell,QB,Nicholls,,1.203,1.203,,1.037,,1.37,1.203,,2.407,2.407,0.0,1.037,0.0,1.37,2.407,0.0
2016,532179,Devon Breaux,WR,Tulane,AAC,0.172,0.172,,0.418,-0.783,-0.319,-0.259,0.603,1.376,1.376,0.0,0.836,-2.35,-0.638,-1.035,2.412
2016,532182,Lazedrick Thompson,RB,Tulane,AAC,0.407,-0.513,0.439,0.234,0.39,0.479,0.409,0.391,36.637,-1.539,38.176,10.048,11.691,5.744,32.331,4.306
2016,532192,Larry Dace,WR,Tulane,AAC,0.785,0.785,,-0.089,1.166,0.757,0.218,1.109,17.272,17.272,0.0,-0.354,9.331,5.3,1.747,15.526
2016,532257,Fred Nixon,WR,Texas State,SBC,0.001,0.001,,0.845,-0.446,-0.396,0.845,-0.421,0.003,0.003,0.0,0.845,-0.446,-0.396,0.845,-0.842
2016,532264,Josh Atkinson,WR,Tulsa,AAC,0.709,0.693,2.416,0.587,0.703,0.911,0.575,0.884,78.668,76.252,2.416,25.244,28.817,24.608,36.232,42.436
