season,id,name,position,team,conference,averagePPA.all,averagePPA.pass,averagePPA.rush,averagePPA.firstDown,averagePPA.secondDown,averagePPA.thirdDown,averagePPA.standardDowns,averagePPA.passingDowns,totalPPA.all,totalPPA.pass,totalPPA.rush,totalPPA.firstDown,totalPPA.secondDown,totalPPA.thirdDown,totalPPA.standardDowns,totalPPA.passingDowns
2021,4030676,Tommy McIntyre,TE,SMU,AAC,0.945,0.945,,0.599,0.939,1.992,1.173,0.489,5.668,5.668,0.0,1.797,1.879,1.992,4.691,0.977
2021,4030797,Anthony B. Williams,TE,Norfolk State,,0.59,0.59,,0.59,,,0.59,,1.179,1.179,0.0,1.179,0.0,0.0,1.179,0.0
2021,4030926,Isaiah Weston,WR,Northern Iowa,,-0.059,-0.059,,-0.766,,0.177,-0.935,0.817,-0.236,-0.236,0.0,-0.766,0.0,0.53,-1.871,1.635
2021,4030947,Drew Estrada,WR,Baylor,B12,0.337,0.448,-0.571,0.231,0.191,0.546,0.251,0.516,15.521,18.378,-2.856,4.614,3.254,4.367,7.778,7.743
2021,4031136,Connor Sampson,QB,Western Illinois,,0.291,0.293,0.267,0.401,0.4,0.184,0.443,-0.003,13.688,12.888,0.8,7.212,6.393,2.024,13.737,-0.049
2021,4031140,Clint Ratkovich,RB,Northern Illinois,MAC,0.387,0.597,0.35,0.241,0.456,0.273,0.481,-0.011,46.449,10.751,35.698,10.103,15.492,9.265,46.7,-0.252
2021,4032198,Breylin Smith,QB,Central Arkansas,,0.139,0.148,-0.234,0.312,0.008,0.042,0.239,0.008,6.133,6.367,-0.234,5.62,0.133,0.38,5.975,0.158
2021,4032201,Kierre Crossley,RB,Arkansas-Pine Bluff,,-0.18,-0.187,-0.179,-0.71,0.527,3.53,-0.71,1.278,-2.701,-0.375,-2.326,-7.813,1.582,3.53,-7.813,5.112
2021,4032247,Raleigh Webb,WR,The Citadel,,1.341,0.852,2.32,1.837,0.349,,1.837,0.349,4.023,1.703,2.32,3.674,0.349,0.0,3.674,0.349
2021,4032473,Rashid Shaheed,WR,Weber State,,-0.173,-0.221,0.067,-0.298,-0.658,1.529,-0.53,0.184,-1.039,-1.106,0.067,-0.596,-1.973,1.529,-1.59,0.551
2021,4032491,Aubry Payne,TE,Georgia State,SBC,0.834,0.851,0.381,0.831,0.587,1.638,0.712,1.091,23.353,22.972,0.381,9.968,6.453,6.551,13.532,9.821
2021,4032504,Daquan Patten,WR,Western Carolina,,2.054,2.054,,,,2.054,,2.054,2.054,2.054,0.0,0.0,0.0,2.054,0.0,2.054
2021,4032528,Nick Lorden,WR,New Hampshire,,0.122,0.122,,,,0.122,,0.122,0.122,0.122,0.0,0.0,0.0,0.122,0.0,0.122
2021,4032570,Anthony Mague,WR,William & Mary,,1.159,1.159,,1.159,,,1.159,,1.159,1.159,0.0,1.159,0.0,0.0,1.159,0.0
2021,4032625,Ra'Shaun Henry,WR,Virginia,ACC,0.588,0.588,,0.575,0.816,1.134,0.682,0.398,33.493,33.493,0.0,16.667,12.246,11.344,25.922,7.571
2021,4032739,Joey Kenny,TE,Rhode Island,,1.516,1.516,,1.516,,,1.516,,3.031,3.031,0.0,3.031,0.0,0.0,3.031,0.0
2021,4032822,Mason Sikes,TE,Western Illinois,,0.033,0.033,,,0.033,,,0.033,0.033,0.033,0.0,0.0,0.033,0.0,0.0,0.033
2021,4032869,Kendrick Price,WR,Northwestern State,,6.257,6.257,,,6.257,,,6.257,6.257,6.257,0.0,0.0,6.257,0.0,0.0,6.257
2021,4033850,Tyquell Fields,QB,Stony Brook,,0.056,0.067,0.004,0.461,-0.305,0.079,0.31,-0.181,1.621,1.599,0.022,2.765,-3.353,0.792,4.337,-2.716
2021,4034303,Chris Ferguson,QB,Towson,,0.35,0.35,,-0.124,0.871,0.204,0.04,0.562,12.961,12.961,0.0,-1.484,12.196,2.249,0.607,12.354
2021,4034306,Josh Mack,RB,Liberty,Ind,-0.046,-0.433,-0.006,-0.189,0.188,-0.04,-0.08,0.204,-4.918,-4.331,-0.587,-12.126,5.445,-0.567,-7.565,2.646
2021,4034607,Liam Welch,QB,Samford,,0.287,0.285,0.293,0.133,0.158,1.037,0.129,0.61,20.076,16.268,3.807,4.001,4.099,11.407,6.049,14.027
2021,4034675,Ben Ratzlaff,WR,Western Kentucky,CUSA,0.209,0.209,,0.82,-0.198,0.982,0.209,,1.877,1.877,0.0,4.102,-0.396,0.982,1.877,0.0
2021,4034772,Seth Green,TE,Houston,AAC,1.259,1.259,,-0.396,1.564,3.426,0.685,1.928,16.367,16.367,0.0,-1.584,7.818,6.853,4.796,11.571
2021,4034779,Ko Kieft,TE,Minnesota,B1G,1.328,1.328,,1.487,0.257,-0.318,1.534,0.299,7.969,7.969,0.0,2.974,0.514,-0.318,7.671,0.299
2021,4034857,Patrick O'Brien,QB,Washington,PAC,-0.166,-0.584,1.507,-0.79,-0.622,0.194,-0.702,0.191,-0.831,-2.338,1.507,-0.79,-0.622,0.581,-1.403,0.573
2021,4034860,JD Spielman,WR,TCU,B12,1.308,1.786,0.035,1.016,0.996,2.126,1.325,1.277,14.388,14.284,0.104,2.032,5.976,6.379,9.278,5.11
2021,4034963,Rick Wells,WR,Florida,SEC,0.862,0.836,1.584,0.817,0.689,1.464,1.006,0.626,25.002,23.419,1.584,12.255,6.89,5.857,18.111,6.891
2021,4035065,Justin Rigg,TE,Kentucky,SEC,0.572,0.572,,0.94,0.207,0.904,0.535,0.636,12.577,12.577,0.0,9.4,2.273,0.904,7.492,5.084
2021,4035100,Micah Wilson,WR,Missouri,SEC,0.825,0.059,1.08,,0.059,0.823,1.08,0.059,3.298,0.059,3.239,0.0,0.059,1.646,3.239,0.059
2021,4035106,Dawson Downing,RB,Missouri,SEC,0.144,0.591,0.013,-0.216,0.445,1.265,-0.126,2.658,4.461,4.137,0.323,-3.668,3.561,6.325,-3.515,7.975
2021,4035167,Jarrett Guarantano,QB,Washington State,PAC,0.189,0.188,0.193,-0.103,0.341,0.435,-0.085,0.708,10.952,9.022,1.93,-2.673,6.828,4.785,-3.217,14.169
2021,4035169,Latrell Williams,WR,South Florida,AAC,0.208,0.208,,-0.108,-0.235,1.887,-0.166,0.657,2.292,2.292,0.0,-0.542,-0.939,3.773,-0.994,3.286
2021,4035198,Brandon Edward Johnson,WR,UCF,AAC,1.334,1.376,-0.231,1.132,1.29,1.493,1.056,1.559,50.695,50.925,-0.231,11.322,15.483,23.89,17.946,32.748
2021,4035225,Nick Starkel,QB,San José State,MWC,0.197,0.193,1.074,-0.003,0.394,0.393,0.123,0.302,51.314,49.138,3.222,-0.284,29.564,28.269,18.727,32.587
2021,4035312,Anthony Brown,QB,Oregon,PAC,0.3,0.291,0.329,0.177,0.258,0.681,0.214,0.435,161.317,118.861,42.456,40.091,48.777,75.585,70.756,90.561
2021,4035319,Kobay White,WR,Boston College,ACC,1.22,1.22,,,1.22,,-0.437,2.877,2.441,2.441,0.0,0.0,2.441,0.0,-0.437,2.877
2021,4035387,Reginald Todd,WR,Troy,SBC,0.827,0.776,1.337,0.293,0.95,1.237,0.452,1.335,27.279,23.268,4.011,3.22,10.455,13.603,8.584,18.694
2021,4035430,Lindsey Scott Jr.,QB,Nicholls,,0.572,0.527,0.694,0.285,0.69,0.88,0.239,0.986,42.348,28.461,13.887,8.56,17.951,15.837,9.816,32.531
2021,4035460,Zerrick Cooper,QB,Jacksonville State,,-0.225,-0.355,0.515,-0.302,0.075,-0.307,-0.378,-0.072,-8.995,-12.084,3.089,-4.829,0.821,-3.681,-7.56,-1.435
2021,4035493,Nate Craig-Myers,WR,UCF,AAC,2.478,2.478,,,,3.702,1.919,2.758,7.434,7.434,0.0,0.0,0.0,3.702,1.919,5.515
2021,4035525,Zeb Noland,QB,South Carolina,SEC,0.277,0.315,-0.081,-0.008,0.398,0.433,0.045,0.471,31.584,32.47,-0.886,-0.294,13.937,14.288,2.361,29.223
2021,4035526,Chase Allen,TE,Iowa State,B12,0.689,0.689,,0.887,0.593,0.078,0.716,0.639,17.919,17.919,0.0,10.646,7.118,0.155,12.168,5.751
2021,4035571,Tobias Enlow,WR,Central Arkansas,,-0.296,-0.296,,-0.296,,,-0.296,,-0.296,-0.296,0.0,-0.296,0.0,0.0,-0.296,0.0
2021,4035573,Grayson Gunter,TE,Southern Miss,CUSA,0.951,0.951,,0.379,1.498,1.931,0.598,1.587,13.315,13.315,0.0,3.029,4.493,5.793,5.378,7.937
2021,4035576,T.J. Hammonds,RB,Arkansas,SEC,-0.754,,-0.754,,-0.754,,,-0.754,-0.754,0.0,-0.754,0.0,-0.754,0.0,0.0,-0.754
2021,4035583,Jordan Jones,WR,Cincinnati,AAC,1.069,1.069,,1.171,0.045,2.914,1.171,1.001,5.346,5.346,0.0,2.342,0.09,2.914,2.342,3.004
2021,4035607,Amir Rasul,RB,Middle Tennessee,CUSA,-0.164,0.228,-0.199,-0.178,-0.343,0.062,-0.168,-0.144,-7.865,0.911,-8.776,-3.922,-5.492,0.432,-6.566,-1.299
2021,4035693,Velus Jones Jr.,WR,Tennessee,SEC,0.832,0.828,1.17,0.409,0.439,1.519,0.54,1.344,64.079,62.908,1.17,13.484,8.337,34.927,26.455,37.624
2021,4035695,Vavae Malepeai,RB,USC,PAC,0.073,-0.107,0.102,-0.168,0.06,0.533,0.084,0.05,6.885,-1.395,8.281,-7.412,1.859,9.587,5.386,1.499
2021,4035711,Jared Sparks,WR,UL Monroe,SBC,0.364,0.364,,0.329,-0.062,1.082,0.393,0.332,14.557,14.557,0.0,3.287,-0.935,14.067,8.25,6.307
2021,4035721,Jackson Anthrop,WR,Purdue,B1G,0.361,0.486,0.002,0.171,0.706,0.311,0.12,1.143,32.127,32.083,0.044,8.546,20.475,3.107,8.128,24.0
2021,4035761,Jared Wyatt,WR,New Mexico State,Ind,0.572,0.572,,0.307,1.001,0.77,0.452,0.835,34.871,34.871,0.0,10.133,12.015,10.786,19.0,15.871
2021,4035770,Jack Dunn,WR,Wisconsin,B1G,-0.371,-0.283,-0.604,-0.539,0.637,-0.371,-0.591,0.015,-4.08,-2.267,-1.813,-3.234,0.637,-1.483,-4.139,0.059
2021,4035776,Kendric Pryor,WR,Wisconsin,B1G,0.455,0.494,0.219,0.386,0.37,0.8,0.465,0.434,22.765,21.229,1.536,9.265,6.296,7.204,15.82,6.945
2021,4035818,Theo Howard,WR,Utah,PAC,1.033,1.033,,0.283,0.107,1.784,0.88,1.594,14.465,14.465,0.0,1.415,0.213,10.702,9.684,4.781
2021,4035821,Matt Lynch,TE,Colorado,PAC,0.262,0.262,,-0.365,0.576,,-0.055,0.897,0.787,0.787,0.0,-0.365,1.152,0.0,-0.11,0.897
2021,4035837,Audie Omotosho,WR,East Carolina,AAC,0.628,0.628,,0.481,0.665,0.76,0.451,0.862,36.425,36.425,0.0,11.536,9.981,11.397,14.88,21.545
2021,4035838,Jordan Wilson,TE,Florida State,ACC,0.537,0.537,,1.267,-0.199,-0.171,0.724,0.099,5.367,5.367,0.0,6.336,-0.797,-0.171,5.071,0.296
2021,4035847,Melquise Stovall,WR,Pittsburgh,ACC,0.766,0.77,0.711,0.666,0.562,1.273,0.494,1.107,13.794,13.083,0.711,5.331,3.373,5.09,4.936,8.858
2021,4035851,Demetris Robertson,WR,Auburn,SEC,0.453,0.481,0.12,0.219,0.315,1.173,0.307,0.73,28.972,28.369,0.602,7.663,4.73,14.076,12.908,16.064
2021,4035854,Collin Moore,TE,California,PAC,-0.06,-0.06,,-0.322,-0.092,0.297,-0.06,,-0.299,-0.299,0.0,-0.322,-0.275,0.297,-0.299,0.0
2021,4035912,Kwamie Lassiter II,WR,Kansas,B12,0.522,0.485,2.038,0.354,0.064,1.385,0.364,0.749,43.329,39.252,4.077,11.343,1.86,27.693,17.852,25.476
2021,4035995,Jawon Pass,QB,Prairie View A&M,,-0.601,-0.668,-0.199,-0.703,-0.949,-0.228,-0.412,-0.742,-4.204,-4.006,-0.199,-0.703,-2.847,-0.456,-1.236,-2.968
2021,4036016,Tobias Little,TE,Missouri State,,-0.087,0.561,-0.217,-0.047,-0.28,0.177,-0.083,-0.137,-1.049,1.122,-2.171,-0.284,-1.119,0.354,-0.912,-0.137
2021,4036032,Brittain Brown,RB,UCLA,PAC,0.303,0.669,0.238,0.319,0.166,0.39,0.275,0.404,36.355,12.04,24.315,19.136,7.958,3.9,25.851,10.504
2021,4036164,Dylan Parham,TE,NC State,ACC,0.902,0.902,,1.688,0.64,,1.294,-0.272,3.609,3.609,0.0,1.688,1.921,0.0,3.881,-0.272
2021,4036168,C.J. Riley,WR,NC State,ACC,0.687,0.687,,0.909,0.162,0.851,0.771,0.559,10.298,10.298,0.0,4.544,0.646,5.108,6.942,3.356
2021,4036215,Max Bortenschlager,QB,Florida International,CUSA,0.286,0.309,-0.049,0.222,0.211,0.459,0.212,0.37,74.332,77.227,-0.389,19.314,17.943,38.064,29.519,44.812
2021,4036222,LaDerrien Wilson,RB,Bethune-Cookman,,-0.075,,-0.075,0.55,,-0.701,-0.075,,-0.151,0.0,-0.151,0.55,0.0,-0.701,-0.151,0.0
2021,4036260,Kareem Walker,RB,South Alabama,SBC,0.11,0.219,0.093,-0.019,0.188,0.015,0.092,0.163,7.252,1.971,5.281,-0.587,3.39,0.229,4.488,2.764
2021,4036262,Brandon Peters,QB,Illinois,B1G,0.305,0.261,0.641,0.179,0.238,0.509,0.227,0.382,61.554,46.803,14.751,11.82,14.254,37.166,22.934,38.62
2021,4036281,Devon Benn,RB,Southern,,0.19,0.354,0.175,-0.026,0.236,1.254,0.291,-0.012,2.28,0.354,1.926,-0.154,1.18,1.254,2.326,-0.047
2021,4036418,Corey Xavier Sutton,WR,App State,SBC,0.743,0.788,-2.891,0.997,0.718,0.583,0.82,0.605,60.154,63.045,-2.891,31.894,22.252,9.328,42.624,17.531
2021,4036419,Skylar John Thompson,QB,Kansas State,B12,0.431,0.427,0.468,0.045,0.223,0.947,0.267,0.634,106.921,94.744,12.176,4.067,18.061,62.533,36.577,70.344
2021,4036427,Jacob Huesman,QB,App State,SBC,-0.064,-0.043,-0.21,0.557,0.233,-0.78,0.353,-0.758,-1.528,-0.898,-0.63,3.9,2.098,-3.902,5.297,-6.825
2021,4036436,Marcus Williams Jr.,RB,Louisiana Tech,CUSA,0.109,0.935,0.006,-0.011,0.297,0.055,-0.017,0.536,18.704,17.771,0.933,-0.962,20.79,0.828,-2.199,20.903
2021,4036448,Jalen Virgil,WR,App State,SBC,0.52,0.603,-0.354,0.227,0.424,1.416,0.643,0.17,11.953,12.66,-0.707,3.176,1.697,7.08,10.931,1.022
2021,4036473,Logan Bonner,QB,Utah State,MWC,0.442,0.487,0.02,0.252,0.356,0.887,0.379,0.525,192.584,191.752,0.832,39.744,50.852,108.16,94.488,98.096
2021,4036475,Brandon Bowling,WR,Utah State,MWC,1.237,1.237,,1.178,0.671,2.151,1.058,1.437,70.533,70.533,0.0,17.675,15.437,38.717,31.744,38.79
2021,4036650,Shai Werts,WR,Louisville,ACC,-0.393,-0.096,-1.286,-0.089,-0.729,-0.025,-0.304,-0.482,-3.145,-0.573,-2.572,-0.177,-2.918,-0.049,-1.217,-1.928
2021,4036788,Jaxson Kincaide,RB,Western Michigan,MAC,0.176,-0.23,0.195,0.228,0.103,0.15,0.179,0.155,15.306,-0.918,16.224,11.172,3.387,0.748,13.445,1.861
2021,4037217,Brandon Chapman,TE,Wake Forest,ACC,1.429,1.429,,,0.895,1.648,1.353,1.483,17.147,17.147,0.0,0.0,3.581,11.533,6.763,10.384
2021,4037293,Lucas Johnson,QB,San Diego State,MWC,0.252,0.225,0.435,0.038,0.459,0.32,0.186,0.35,66.401,51.19,15.211,3.992,40.812,20.829,29.252,37.149
2021,4037377,CJ Windham,WR,Middle Tennessee,CUSA,0.19,0.19,,0.131,0.328,0.584,0.22,0.136,7.408,7.408,0.0,1.96,3.604,6.421,5.498,1.911
2021,4037378,Reginald Henderson,WR,Chattanooga,,0.29,0.29,,0.098,0.673,0.329,0.25,0.37,4.351,4.351,0.0,0.688,2.02,1.643,2.5,1.851
2021,4037405,Isaiah Totten,RB,North Carolina Central,,-0.599,-0.744,-0.453,-0.453,-0.744,,-0.453,-0.744,-1.197,-0.744,-0.453,-0.453,-0.744,0.0,-0.453,-0.744
2021,4037433,Jake Herslow,WR,Houston,AAC,1.267,1.267,,1.238,0.889,1.662,0.939,1.5,51.951,51.951,0.0,11.14,14.224,26.586,15.96,35.99
2021,4037456,Jovani Haskins,TE,Rutgers,B1G,1.357,1.357,,0.854,1.927,1.701,1.108,1.793,14.927,14.927,0.0,4.27,3.855,6.803,7.754,7.174
2021,4037514,Rontavius Groves,WR,Texas State,SBC,2.55,2.55,,,,,2.55,,2.55,2.55,0.0,0.0,0.0,0.0,2.55,0.0
2021,4037532,Garrett Walston,TE,North Carolina,ACC,0.153,0.153,,-0.438,0.662,0.127,-0.208,0.636,4.298,4.298,0.0,-4.818,8.608,0.508,-3.332,7.63
2021,4037564,Jahcour Pearson,WR,Ole Miss,SEC,0.724,0.795,-0.062,0.327,0.819,1.237,0.571,0.995,26.061,26.247,-0.186,5.557,9.004,8.662,13.128,12.933
2021,4037568,Gaej Walker,RB,Western Illinois,,-0.175,0.222,-0.472,-0.153,-0.313,-0.145,-0.153,-0.229,-1.223,0.666,-1.889,-0.765,-0.313,-0.145,-0.765,-0.458
2021,4037575,Cole Blackman,WR,William & Mary,,-0.247,-0.247,,,0.352,-0.845,-0.845,0.352,-0.494,-0.494,0.0,0.0,0.352,-0.845,-0.845,0.352
2021,4037631,Abdul Adams,RB,Syracuse,ACC,0.079,-0.055,0.11,0.137,-0.113,0.243,0.161,-0.059,1.261,-0.166,1.427,1.097,-0.565,0.728,1.613,-0.352
2021,4037642,Austin Kendall,QB,Louisiana Tech,CUSA,0.408,0.399,0.465,0.111,0.577,0.55,0.431,0.375,117.507,99.356,18.151,11.89,52.543,46.167,73.271,44.236
2021,4038438,La'Darren Brown,RB,Oklahoma State,B12,-0.133,-0.499,-0.048,-0.185,-0.082,-0.072,-0.196,-0.003,-4.931,-3.49,-1.441,-3.512,-1.061,-0.358,-4.891,-0.04
2021,4038443,Mitchell Perkinson,WR,Central Arkansas,,-0.462,-0.462,,-0.65,0.529,-0.674,-0.595,-0.194,-2.77,-2.77,0.0,-1.95,0.529,-1.349,-2.381,-0.389
2021,4038444,Landon Wolf,WR,South Dakota State,,-1.015,-1.015,,-1.015,,,-1.015,,-1.015,-1.015,0.0,-1.015,0.0,0.0,-1.015,0.0
2021,4038532,Isaiah Graham,WR,Louisiana Tech,CUSA,0.984,0.984,,-0.127,0.909,1.512,0.606,1.292,19.674,19.674,0.0,-0.507,9.089,7.558,5.457,14.217
2021,4038536,Dylan Thomas,WR,Northern Colorado,,-0.523,-0.523,,-1.066,-0.252,,-1.066,-0.252,-1.569,-1.569,0.0,-1.066,-0.503,0.0,-1.066,-0.503
2021,4038721,Mohamed Jabbie,WR,UAlbany,,0.924,0.924,,1.026,0.821,,1.026,0.821,3.695,3.695,0.0,2.053,1.642,0.0,2.053,1.642
2021,4038741,Kato Nelson,QB,Akron,MAC,0.242,0.092,0.589,-0.222,0.001,0.765,-0.059,0.636,25.155,6.61,18.271,-6.437,0.049,26.02,-3.452,28.607
2021,4038809,Jake Bentley,QB,South Alabama,SBC,0.436,0.42,0.833,0.061,0.47,0.932,0.269,0.684,126.583,113.41,15.818,6.902,42.729,66.185,46.566,80.017
2021,4038822,C.J. Freeman,RB,Campbell,,-0.3,,-0.3,0.351,-0.564,-0.75,-0.195,-0.51,-2.701,0.0,-2.701,1.053,-2.255,-1.499,-1.171,-1.53
2021,4038920,Trey Harrell,WR,Arkansas-Pine Bluff,,0.081,0.081,,,0.081,,,0.081,0.162,0.162,0.0,0.0,0.162,0.0,0.0,0.162
2021,4038940,Terry Wilson,QB,New Mexico,MWC,0.13,0.157,-0.006,0.225,-0.071,0.114,0.123,0.139,17.767,17.914,-0.146,12.159,-2.682,4.995,9.981,7.787
2021,4038961,Cam McCormick,TE,Oregon,PAC,0.86,0.86,,,,0.86,,0.86,0.86,0.86,0.0,0.0,0.0,0.86,0.0,0.86
2021,4038966,Jack Sorenson,WR,Miami (OH),MAC,0.961,0.929,2.677,0.92,0.891,1.053,0.853,1.119,106.66,101.307,5.353,43.227,26.744,33.696,56.323,50.337
2021,4038983,Andrew Homer,TE,Miami (OH),MAC,0.644,0.644,,0.139,1.844,0.544,0.69,0.597,11.583,11.583,0.0,0.976,9.22,2.718,6.208,5.376
2021,4039008,Kamari Pleasant,RB,Washington,PAC,0.216,0.466,0.159,0.043,0.133,0.601,0.214,0.224,15.088,6.052,9.036,1.413,2.92,8.415,12.18,2.908
2021,4039009,Sean McGrew,RB,Washington,PAC,-0.037,-0.02,-0.039,-0.165,0.018,0.537,-0.031,-0.071,-4.095,-0.177,-3.918,-8.4,0.797,6.985,-2.956,-1.139
2021,4039082,Jason Pirtle,TE,North Texas,CUSA,0.967,0.967,,0.618,0.731,1.214,0.809,1.079,39.647,39.647,0.0,6.798,8.045,21.847,13.746,25.901
2021,4039089,Cameron Odom,WR,Ohio,MAC,0.611,0.659,-0.33,0.277,0.476,1.429,0.542,0.778,25.054,25.714,-0.66,5.53,5.233,14.29,15.713,9.341
2021,4039101,Adam Luehrman,TE,Ohio,MAC,0.711,0.711,,0.678,0.727,,0.665,0.802,2.132,2.132,0.0,0.678,1.454,0.0,1.33,0.802
2021,4039115,Ryan Luehrman,TE,Ohio,MAC,0.924,0.924,,0.391,0.347,1.622,0.521,1.291,19.413,19.413,0.0,2.348,2.775,8.108,5.214,14.199
2021,4039154,Jordan Myers,TE,Rice,CUSA,0.436,0.963,0.28,-0.02,0.19,1.138,0.393,0.618,45.803,23.116,22.687,-0.861,5.712,30.725,33.444,12.36
