season,id,name,position,team,conference,averagePPA.all,averagePPA.pass,averagePPA.rush,averagePPA.firstDown,averagePPA.secondDown,averagePPA.thirdDown,averagePPA.standardDowns,averagePPA.passingDowns,totalPPA.all,totalPPA.pass,totalPPA.rush,totalPPA.firstDown,totalPPA.secondDown,totalPPA.thirdDown,totalPPA.standardDowns,totalPPA.passingDowns
2017,545406,Alex Leslie,TE,Houston,AAC,0.695,0.695,,0.71,0.687,,0.161,1.761,2.084,2.084,0.0,0.71,1.373,0.0,0.323,1.761
2017,545417,Montell Cozart,QB,Boise State,MWC,0.279,0.312,0.235,0.178,0.23,0.59,0.334,0.201,51.385,33.071,18.314,10.159,15.616,31.285,36.106,15.279
2017,545423,Akrum Wadley,RB,Iowa,B1G,0.079,0.695,-0.007,-0.043,0.043,0.639,-0.05,0.393,22.472,24.323,-1.851,-5.87,4.482,26.825,-10.181,32.653
2017,545432,Drake Kulick,FB,Iowa,B1G,1.278,1.309,1.231,0.933,2.068,1.525,1.278,,6.391,3.928,2.463,2.798,2.068,1.525,6.391,0.0
2017,545447,Peter Pekar,TE,Iowa,B1G,0.932,0.932,,0.932,,,0.932,,0.932,0.932,0.0,0.932,0.0,0.0,0.932,0.0
2017,545452,Eric Carter,WR,Minnesota,B1G,1.672,1.672,,0.42,2.507,,0.955,2.746,8.359,8.359,0.0,0.839,7.52,0.0,2.866,5.493
2017,545456,Berkley Edwards,RB,Central Michigan,MAC,-0.455,-0.347,-0.618,-0.106,-0.626,-0.291,-0.487,-0.434,-2.275,-1.04,-1.235,-0.106,-1.878,-0.291,-0.974,-1.301
2017,545472,Conor Rhoda,QB,Minnesota,B1G,0.17,0.228,-0.211,-0.059,0.645,0.203,0.208,0.132,21.538,25.125,-3.587,-2.583,25.149,8.72,13.09,8.448
2017,545477,Chris Streveler,WR,South Dakota,,0.408,0.342,0.53,0.206,0.521,0.898,0.369,0.47,23.263,12.661,10.602,5.364,8.863,11.668,12.919,10.344
2017,545481,Nate Wozniak,TE,Minnesota,B1G,0.724,0.724,,1.016,1.244,-0.61,1.016,0.626,5.79,5.79,0.0,2.031,4.978,-1.219,2.031,3.758
2017,545485,Ishmael Hyman,WR,James Madison,,0.713,0.713,,1.264,-0.654,0.977,0.624,0.977,2.85,2.85,0.0,2.527,-0.654,0.977,1.873,0.977
2017,545487,Ben Johnson,TE,Kansas,B12,0.355,0.366,-0.167,0.125,0.093,0.914,0.302,0.421,17.403,17.57,-0.167,1.749,1.961,11.882,8.15,9.253
2017,545502,Zach Allen,QB,Rutgers,B1G,-3.947,,-3.947,,,,,-3.947,-3.947,0.0,-3.947,0.0,0.0,0.0,0.0,-3.947
2017,545512,Kyle Hicks,RB,TCU,B12,0.136,0.423,0.067,0.074,0.091,0.581,0.096,0.267,23.278,13.972,9.306,6.901,5.341,11.035,12.598,10.68
2017,545514,Cameron Echols-Luper,WR,Western Kentucky,CUSA,0.511,0.523,0.149,0.275,0.545,0.801,0.298,0.796,32.221,31.924,0.297,6.325,13.074,12.822,10.74,21.481
2017,545518,Ty Slanina,WR,TCU,B12,0.073,0.288,-2.29,0.341,-0.264,-0.057,-0.043,0.421,0.874,3.164,-2.29,2.045,-1.056,-0.115,-0.389,1.263
2017,545520,Trevorris Johnson,RB,Oregon State,PAC,0.091,0.769,0.014,-0.182,0.249,0.309,0.016,0.381,3.552,3.077,0.474,-3.829,2.741,1.853,0.505,3.047
2017,545550,John O'Korn,QB,Michigan,B1G,0.017,0.025,-0.038,-0.263,-0.141,0.487,-0.276,0.354,3.289,4.31,-1.021,-19.212,-7.64,32.619,-29.272,32.561
2017,545559,Kyle Bolin,QB,Rutgers,B1G,0.118,0.138,-0.207,-0.099,-0.073,0.45,-0.033,0.291,16.469,18.126,-1.657,-4.541,-2.991,22.507,-2.453,18.922
2017,545595,Kevin Gladney,WR,Akron,MAC,0.329,0.329,,0.345,0.723,-0.099,0.131,0.658,5.259,5.259,0.0,2.76,2.894,-0.395,1.311,3.948
2017,545600,Greg Hart,TE,Kentucky,SEC,0.841,0.841,,1.136,,0.25,0.841,,2.522,2.522,0.0,2.272,0.0,0.25,2.522,0.0
2017,545618,Johnny Stanton,QB,UNLV,MWC,0.318,0.471,-0.06,0.414,-0.003,0.379,0.316,0.322,39.776,41.925,-2.149,19.47,-0.131,12.123,24.328,15.448
2017,545624,J.T. Barrett,QB,Ohio State,B1G,0.377,0.38,0.371,0.247,0.419,0.523,0.318,0.511,200.346,145.087,55.259,55.872,72.047,62.774,117.522,82.824
2017,545635,Adam Breneman,TE,Massachusetts,Ind,0.639,0.639,,0.436,0.399,1.033,0.514,0.792,58.184,58.184,0.0,15.699,11.571,24.794,25.719,32.465
2017,545645,Kurt Benkert,QB,Virginia,ACC,0.104,0.104,0.101,-0.112,0.107,0.434,-0.009,0.285,59.807,55.669,4.138,-24.258,20.3,66.017,-3.269,63.076
2017,545681,Shane Tucker,WR,Middle Tennessee,CUSA,0.881,0.977,-0.238,0.919,0.781,0.666,1.008,0.789,33.482,34.194,-0.713,11.951,7.032,9.322,16.125,17.357
2017,545682,A.J. Erdely,QB,UAB,CUSA,0.225,0.182,0.374,0.111,0.119,0.562,0.199,0.264,103.227,65.054,38.173,19.575,16.642,75.83,55.63,47.597
2017,545683,Brent Stockstill,QB,Middle Tennessee,CUSA,0.227,0.229,0.205,0.082,0.374,0.271,0.109,0.407,62.532,57.405,5.126,8.95,33.246,19.533,18.212,44.319
2017,545727,Andrew Tucker,RB,North Texas,CUSA,0.352,1.237,0.057,0.041,0.471,0.305,-0.069,1.192,8.443,7.425,1.019,0.495,3.295,1.221,-1.096,9.539
2017,545757,Tanner Lee,QB,Nebraska,B1G,0.227,0.23,0.132,0.113,0.227,0.335,0.267,0.18,103.771,101.388,2.383,16.725,34.455,47.939,65.884,37.887
2017,545762,Sherman Badie,RB,Tulane,AAC,0.122,0.092,0.123,-0.089,0.521,0.114,0.183,-0.15,6.574,0.277,6.297,-2.857,8.86,0.571,8.074,-1.5
2017,545796,Tanner Mangum,QB,BYU,Ind,0.115,0.135,-0.112,-0.008,0.03,0.411,0.022,0.267,33.554,36.134,-2.58,-0.862,2.695,32.475,3.904,29.65
2017,545810,Devin Scott,WR,Louisiana,SBC,0.846,2.341,-2.145,-2.145,2.341,,-2.145,2.341,2.537,4.682,-2.145,-2.145,4.682,0.0,-2.145,4.682
2017,545840,Kyler Neal,RB,Georgia State,SBC,-0.063,0.235,-0.14,-0.142,-0.224,0.505,-0.069,-0.037,-3.626,2.822,-6.449,-4.405,-2.917,5.05,-3.222,-0.405
2017,545865,Dannon Cavil,WR,UTSA,CUSA,0.282,0.282,,0.433,0.357,-0.396,0.433,-0.019,1.695,1.695,0.0,1.733,0.357,-0.396,1.733,-0.038
2017,545889,J.D. Moore,FB,LSU,SEC,0.361,0.596,-0.578,0.337,1.895,-0.269,0.655,-0.815,3.613,4.769,-1.156,1.687,3.791,-0.538,5.244,-1.631
2017,545902,John Diarse,WR,TCU,B12,0.708,0.708,,0.469,0.63,1.431,0.477,1.225,38.963,38.963,0.0,13.143,10.076,15.743,18.143,20.82
2017,545910,Logan Woodside,QB,Toledo,MAC,0.41,0.436,0.033,0.425,0.256,0.574,0.347,0.502,189.026,188.043,0.983,76.437,39.712,67.772,95.128,93.898
2017,545930,Darius Phillips,WR,Western Michigan,MAC,0.682,0.624,0.799,0.755,0.537,,0.682,,2.047,1.248,0.799,1.51,0.537,0.0,2.047,0.0
2017,545944,Brandon Cox,WR,Central Arkansas,,0.404,0.106,0.802,0.769,-0.083,,0.551,-0.479,2.83,0.425,2.405,3.078,-0.248,0.0,3.309,-0.479
2017,545962,Dijon Paschal,WR,Arkansas State,SBC,0.212,0.212,,0.091,0.162,1.282,-0.047,0.795,8.266,8.266,0.0,1.829,1.299,11.534,-1.278,9.544
2017,546005,Jack Milas,QB,Ball State,MAC,-0.14,-0.158,0.005,-0.134,-0.306,0.023,-0.182,-0.084,-34.742,-34.887,0.145,-12.305,-22.963,1.741,-25.626,-9.116
2017,546031,Kris White,WR,Kent State,MAC,0.528,0.528,,-0.191,0.321,1.613,0.062,1.127,8.445,8.445,0.0,-0.956,1.284,8.063,0.558,7.886
2017,546051,Elijah Wellman,TE,West Virginia,B12,0.015,0.127,-0.143,-0.147,0.095,,-0.098,0.172,0.175,0.888,-0.713,-0.587,0.762,0.0,-0.685,0.861
2017,546063,Marchie Murdock,WR,Iowa State,B12,0.689,0.69,0.613,0.381,0.834,1.054,0.55,1.041,36.5,35.887,0.613,9.901,14.174,9.482,20.89,15.61
2017,546068,Kendrick Foster,RB,Illinois,B1G,-0.101,0.287,-0.155,-0.09,-0.018,-0.401,-0.149,-0.008,-8.418,2.867,-11.286,-3.419,-0.57,-5.219,-8.2,-0.218
2017,546073,Nathan Echard,TE,Illinois,B1G,0.174,0.174,,-0.47,1.461,,-0.47,1.461,0.521,0.521,0.0,-0.94,1.461,0.0,-0.94,1.461
2017,546085,Trevor Kanteman,TE,UNLV,MWC,0.813,0.813,,0.289,-0.271,1.711,0.798,0.829,4.88,4.88,0.0,0.289,-0.542,5.134,2.393,2.487
2017,546102,Darius Hoggins,RB,Louisiana,SBC,0.225,0.64,0.176,0.3,-0.199,1.011,0.304,0.037,12.802,3.843,8.959,8.698,-3.987,8.091,12.174,0.628
2017,546107,Brandon Moss,WR,UTEP,CUSA,-0.721,-0.721,,-0.721,,,-0.721,,-0.721,-0.721,0.0,-0.721,0.0,0.0,-0.721,0.0
2017,546121,Brian Williams,WR,UL Monroe,SBC,0.672,0.678,0.548,0.14,0.837,1.19,0.783,0.524,42.348,40.704,1.644,2.932,15.069,23.809,28.188,14.16
2017,546124,Tevin Horton,RB,Southern,,0.223,-0.111,0.284,-0.36,0.778,0.019,-0.065,1.186,2.904,-0.221,3.126,-1.8,4.666,0.039,-0.654,3.558
2017,546145,Brandon Silvers,QB,Troy,SBC,0.268,0.267,0.282,0.07,0.25,0.492,0.192,0.38,122.352,112.491,9.861,12.144,38.051,57.552,52.348,70.004
2017,546222,Jake Roh,TE,Boise State,MWC,0.997,1.049,0.637,0.155,1.32,1.497,0.737,1.386,54.815,50.355,4.46,2.785,25.076,26.954,24.321,30.494
2017,546267,Nick Stevens,QB,Colorado State,MWC,0.425,0.445,0.211,0.142,0.522,0.774,0.229,0.679,217.677,208.583,9.094,28.028,83.468,109.906,66.258,151.419
2017,546287,Alec Dhaenens,TE,Boise State,MWC,0.54,0.582,-0.299,0.118,1.274,1.073,0.244,1.279,11.333,11.631,-0.299,0.827,6.369,6.437,3.656,7.677
2017,546288,Ryan Finley,QB,NC State,ACC,0.352,0.339,0.456,0.075,0.372,0.731,0.243,0.5,191.603,165.589,26.014,15.26,65.121,111.882,76.184,115.419
2017,546290,Kendal Keys,WR,UNLV,MWC,0.488,0.488,,0.341,0.176,0.867,0.177,0.76,21.958,21.958,0.0,4.433,2.462,14.732,3.726,18.232
2017,546339,Uriah LeMay,WR,Charlotte,CUSA,0.452,0.452,,0.909,0.423,0.178,0.636,0.343,3.619,3.619,0.0,1.819,1.268,0.533,1.907,1.713
2017,546339,Uriah LeMay,WR,Charlotte,,0.452,0.452,,0.909,0.423,0.178,0.636,0.343,3.619,3.619,0.0,1.819,1.268,0.533,1.907,1.713
2017,546345,Brice Ramsey,QB,Georgia,SEC,-0.165,0.073,-1.114,,,0.22,-1.114,0.073,-0.823,0.291,-1.114,0.0,0.0,0.878,-1.114,0.291
2017,546354,Reese Phillips,QB,Montana,,-0.428,-0.455,-0.013,-0.123,-0.404,-0.717,-0.092,-0.62,-14.129,-14.103,-0.026,-0.987,-4.854,-7.888,-1.1,-13.029
2017,546362,Luke Del Rio,QB,Florida,SEC,-0.008,0.009,-0.452,-0.468,-0.231,0.622,-0.231,0.522,-0.206,0.246,-0.452,-5.62,-1.155,4.972,-4.383,4.177
2017,546404,Brandon Monroe,RB,San José State,MWC,-0.274,-0.181,-0.295,-0.161,-0.054,,-0.353,-0.099,-4.382,-0.543,-3.838,-1.288,-0.321,0.0,-3.885,-0.496
2017,546415,Max Browne,QB,Pittsburgh,ACC,0.269,0.293,-0.151,0.082,0.452,0.219,0.196,0.366,41.23,42.437,-1.208,4.426,23.514,9.398,17.059,24.17
2017,546427,Steven Mitchell Jr.,WR,USC,PAC,0.885,0.884,0.966,0.204,1.336,2.216,0.573,1.544,49.571,48.605,0.966,4.694,28.054,19.947,21.778,27.793
2017,546444,Ellis Jefferson,WR,Houston,AAC,1.991,1.991,,1.223,2.211,2.539,1.991,,5.974,5.974,0.0,1.223,2.211,2.539,5.974,0.0
2017,546463,Cameron Smith,WR,Notre Dame,Ind,-0.056,-0.032,-0.211,0.168,-0.584,-0.003,0.168,-0.391,-0.834,-0.412,-0.421,1.509,-2.337,-0.006,1.509,-2.343
2017,546469,Ryan Burns,QB,Stanford,PAC,0.246,0.34,0.105,0.205,0.695,-0.08,0.406,-0.074,3.691,3.062,0.629,1.847,2.085,-0.241,4.059,-0.368
2017,546520,Zach Crouch,TE,Central Michigan,MAC,-0.057,-0.057,,,-0.057,,-0.057,,-0.057,-0.057,0.0,0.0,-0.057,0.0,-0.057,0.0
2017,546533,Corey Willis,WR,Central Michigan,MAC,0.627,0.627,,-0.096,0.744,1.547,0.349,1.219,45.131,45.131,0.0,-2.973,17.108,24.745,17.104,28.027
2017,546537,Ryan Jenkins,WR,Arizona State,PAC,-0.057,-0.057,,-0.651,1.13,,-0.651,1.13,-0.172,-0.172,0.0,-1.302,1.13,0.0,-1.302,1.13
2017,546539,Riley Ferguson,QB,Memphis,AAC,0.456,0.451,0.537,0.201,0.605,0.708,0.283,0.719,240.07,220.745,19.325,42.674,105.948,91.358,89.763,150.307
2017,546546,Josh Walker Smith,WR,Tennessee,SEC,0.004,0.004,,-0.165,0.121,0.168,-0.085,0.146,0.048,0.048,0.0,-0.988,0.362,0.674,-0.682,0.73
2017,546601,Mark Chapman,WR,Central Michigan,MAC,0.555,0.571,-0.194,0.409,0.377,0.813,0.365,0.804,53.848,54.236,-0.388,14.315,12.435,21.14,20.09,33.758
2017,546602,Eric Cooper,WR,Central Michigan,MAC,0.391,0.391,,0.435,0.41,0.232,0.556,0.002,14.483,14.483,0.0,6.529,6.564,1.39,14.456,0.027
2017,546603,Damian Williams,QB,Texas State,SBC,0.103,0.114,0.063,-0.004,0.136,0.24,0.039,0.189,39.694,34.282,5.413,-0.532,18.867,23.568,8.521,31.174
2017,546607,Gabe Myles,WR,Mississippi State,SEC,0.469,0.469,,0.737,0.836,-0.59,0.523,0.382,6.093,6.093,0.0,3.683,4.18,-1.77,4.181,1.912
2017,546631,Tyshon Dye,RB,East Carolina,AAC,-0.029,0.341,-0.095,-0.238,-0.16,2.335,-0.15,0.5,-1.699,3.071,-4.77,-6.889,-4.149,9.339,-7.201,5.502
2017,546635,D.J. Greenlee,TE,Clemson,ACC,1.541,1.541,,1.25,0.798,,1.14,1.942,6.164,6.164,0.0,1.25,1.595,0.0,2.28,3.885
2017,546646,Tra'Von Chapman,QB,Akron,MAC,0.349,0.365,-0.922,0.086,0.051,0.716,0.225,0.497,27.574,28.496,-0.922,2.331,0.913,24.329,9.677,17.897
2017,546651,Rachid Ibrahim,RB,Wisconsin,B1G,0.203,0.822,0.026,-0.068,0.159,0.686,0.029,0.55,7.302,6.574,0.728,-0.947,2.072,6.177,0.704,6.598
2017,546668,Tony Harper,TE,Western Illinois,,1.589,1.589,,1.501,1.676,,1.501,1.676,3.177,3.177,0.0,1.501,1.676,0.0,1.501,1.676
2017,546670,Jester Weah,WR,Pittsburgh,ACC,0.611,0.611,,0.524,0.549,0.507,0.568,0.656,42.749,42.749,0.0,13.627,14.274,8.625,20.443,22.306
2017,546675,Tim Boyle,QB,Eastern Kentucky,,0.148,0.172,-0.247,-0.108,0.324,0.511,-0.107,0.528,12.898,14.133,-1.235,-4.77,7.452,10.216,-5.578,18.476
2017,546687,Richard Lagow,QB,Indiana,B1G,0.217,0.246,-0.187,-0.009,0.087,0.659,0.106,0.348,71.884,75.988,-4.104,-1.07,9.828,60.591,18.931,52.953
2017,546690,Josh Marriner,RB,Old Dominion,CUSA,-0.216,,-0.216,-0.216,,,-0.216,,-0.216,0.0,-0.216,-0.216,0.0,0.0,-0.216,0.0
2017,546693,Tommy Myers,TE,UConn,AAC,1.935,1.935,,0.294,,,1.935,,5.804,5.804,0.0,0.294,0.0,0.0,5.804,0.0
2017,546706,Shane Morris,QB,Central Michigan,MAC,0.184,0.194,0.119,-0.097,0.282,0.373,0.089,0.308,97.522,89.646,7.876,-18.726,49.274,55.955,26.757,70.765
2017,546707,Henry Poggi,FB,Michigan,B1G,0.774,0.343,2.068,0.8,1.35,-0.403,1.167,-0.403,3.097,1.029,2.068,0.8,2.699,-0.403,3.5,-0.403
2017,546728,Khalid Hill,FB,Michigan,B1G,0.197,-0.161,0.45,-0.073,0.149,0.541,0.23,-0.091,5.709,-1.934,7.644,-0.947,0.896,4.87,5.981,-0.272
2017,546733,Corey Acker,RB,Northwestern,B1G,0.485,,0.485,0.645,0.005,,0.485,,1.939,0.0,1.939,1.934,0.005,0.0,1.939,0.0
2017,546734,Matt Alviti,QB,Northwestern,B1G,0.487,0.135,1.161,0.552,0.728,1.05,0.325,1.136,17.041,3.105,13.936,10.481,4.365,7.349,9.091,7.95
2017,546764,Xavier Johnson,RB,South Alabama,SBC,0.169,-0.047,0.195,-0.058,0.192,1.005,0.184,0.068,15.509,-0.473,15.981,-2.993,5.197,10.048,14.695,0.813
2017,546794,Ryan Green,RB,Florida State,ACC,0.751,0.086,0.802,0.483,1.181,0.733,0.677,1.706,10.507,0.086,10.422,3.868,5.907,0.733,8.801,1.706
2017,546800,Isaiah Jones,WR,Southern Miss,CUSA,-0.108,-0.074,-1.56,-0.136,-0.205,0.031,-0.075,-0.147,-4.746,-3.186,-1.56,-2.861,-2.255,0.37,-1.799,-2.947
2017,546804,Bryan LaCivita,WR,Florida State,ACC,0.136,0.136,,,0.136,,,0.136,0.136,0.136,0.0,0.0,0.136,0.0,0.0,0.136
2017,546840,Macan Wilson,WR,Northwestern,B1G,0.457,0.457,,0.502,-0.034,0.908,0.354,0.687,25.118,25.118,0.0,13.546,-0.48,9.991,13.443,11.675
2017,546849,Troy Fumagalli,TE,Wisconsin,B1G,0.628,0.628,,0.381,0.552,0.921,0.514,0.735,43.949,43.949,0.0,8.767,12.151,23.031,17.477,26.472
2017,546860,Jazz Peavy,WR,Wisconsin,B1G,-0.017,0.13,-0.456,-0.004,,-0.157,-0.004,-0.157,-0.202,1.166,-1.368,-0.046,0.0,-0.157,-0.046,-0.157
2017,546876,Troy Williams,QB,Utah,PAC,0.233,0.176,0.431,-0.04,0.431,0.296,0.043,0.595,35.181,20.538,14.642,-2.415,19.841,12.146,4.247,30.933
2017,546901,Kahlil Dawson,WR,Portland State,,-0.297,-0.664,0.804,0.804,,-0.664,0.006,-0.6,-1.189,-1.992,0.804,0.804,0.0,-1.992,0.012,-1.201
2017,546910,Josh Kraght,QB,Portland State,,0.69,0.696,0.68,0.507,1.004,-0.362,0.565,1.252,15.186,9.749,5.437,6.081,8.033,-0.362,10.178,5.008
2017,546958,Nic Sblendorio,WR,Eastern Washington,,-0.248,0.47,-1.444,-1.444,1.557,-0.255,-0.809,0.688,-1.982,2.35,-4.332,-4.332,3.114,-0.764,-4.046,2.064
2017,546988,Josh Horner,WR,Montana,,0.232,0.232,,1.059,0.175,-0.124,1.059,0.026,1.162,1.162,0.0,1.059,0.35,-0.247,1.059,0.103
2017,546990,Treshawn Favors,RB,Montana,,-0.19,,-0.19,-0.19,,,-0.19,,-0.19,0.0,-0.19,-0.19,0.0,0.0,-0.19,0.0
2017,546994,Makena Simis,WR,Montana,,0.297,0.297,,,,0.297,,0.297,0.297,0.297,0.0,0.0,0.0,0.297,0.0,0.297
2017,547071,Teo Redding,WR,Bowling Green,MAC,0.652,0.652,,0.791,0.349,0.822,0.662,0.634,47.631,47.631,0.0,26.093,8.388,13.151,31.135,16.496
2017,547072,Eric Harrell,RB,Morgan State,,-0.126,0.456,-0.215,-0.032,-0.508,0.456,-0.203,0.089,-1.883,0.912,-2.795,-0.253,-2.542,0.912,-2.238,0.355
2017,547091,Logan Larson,TE,Southeast Missouri State,,-1.497,-2.668,-0.326,,,,,-1.497,-2.994,-2.668,-0.326,0.0,0.0,0.0,0.0,-2.994
2017,547092,Hunter Folkertsma,TE,Bowling Green,MAC,0.845,0.845,,0.609,1.725,-0.38,0.577,3.259,8.448,8.448,0.0,3.653,5.175,-0.38,5.189,3.259
2017,547108,A.J. Coney,WR,Akron,MAC,0.539,0.581,-1.853,0.26,0.671,1.027,0.441,0.741,31.282,33.135,-1.853,7.023,10.069,15.406,17.197,14.085
2017,547121,Ryan Tuiasoa,RB,Hawai'i,MWC,0.508,-0.277,0.578,0.274,-0.013,0.781,0.614,-0.033,24.89,-1.109,25.999,4.385,-0.183,10.149,25.155,-0.265
2017,547164,Quinn Shanbour,QB,North Texas,CUSA,0.233,0.174,0.292,0.378,0.708,-0.266,0.855,-0.7,2.331,0.87,1.461,1.511,2.833,-0.266,5.129,-2.798
2017,547170,Keelan Ewaliko,WR,Hawai'i,MWC,0.23,0.225,0.469,0.035,-0.039,0.901,0.069,0.513,10.13,9.661,0.469,0.526,-0.503,12.617,1.924,8.206
2017,547172,Diocemy Saint Juste,RB,Hawai'i,MWC,0.083,0.11,0.08,0.058,0.173,-0.016,0.073,0.127,25.988,3.314,22.675,9.922,18.023,-0.574,18.482,7.506
2017,547193,Ammon Barker,WR,Hawai'i,MWC,0.292,0.292,,0.259,0.202,0.493,0.434,0.022,19.597,19.597,0.0,7.765,4.434,7.398,19.1,0.496
2017,547197,Keith Kirkwood,WR,Temple,AAC,0.874,0.874,,0.909,0.498,1.299,0.892,0.83,56.828,56.828,0.0,19.998,10.452,24.688,41.049,15.779
2017,547205,Damon Mitchell,WR,Rutgers,B1G,0.478,0.478,,0.11,0.576,1.276,-0.004,1.305,9.087,9.087,0.0,1.103,2.879,5.105,-0.045,9.132
2017,547206,Austin Allen,QB,Arkansas,SEC,0.302,0.331,0.027,0.011,0.448,0.414,0.098,0.512,67.372,66.812,0.56,0.751,34.063,29.824,11.037,56.335
2017,547240,Charlie Callinan,WR,Boston College,ACC,1.134,1.134,,0.758,0.827,1.087,0.763,1.393,19.27,19.27,0.0,1.515,4.964,8.694,5.339,13.931
2017,547253,Marcell Ateman,WR,Oklahoma State,B12,1.152,1.145,1.727,0.611,1.564,1.563,0.802,1.852,96.764,95.037,1.727,22.619,29.711,37.509,44.914,51.85
