player,player_id,position,team_name,player_game_count,base_attempts,base_dropbacks,behind_los_accuracy_percent,behind_los_aimed_passes,behind_los_attempts,behind_los_attempts_percent,behind_los_avg_depth_of_target,behind_los_avg_time_to_throw,behind_los_bats,behind_los_big_time_throws,behind_los_btt_rate,behind_los_completion_percent,behind_los_completions,behind_los_def_gen_pressures,behind_los_drop_rate,behind_los_dropbacks,behind_los_drops,behind_los_epa,behind_los_first_downs,behind_los_grades_pass,behind_los_hit_as_threw,behind_los_interceptions,behind_los_passing_snaps,behind_los_positive_epa_percent,behind_los_pressure_to_sack_rate,behind_los_qb_rating,behind_los_sack_percent,behind_los_sacks,behind_los_scrambles,behind_los_spikes,behind_los_thrown_aways,behind_los_touchdowns,behind_los_turnover_worthy_plays,behind_los_twp_rate,behind_los_yards,behind_los_ypa,center_behind_los_accuracy_percent,center_behind_los_aimed_passes,center_behind_los_attempts,center_behind_los_attempts_percent,center_behind_los_avg_depth_of_target,center_behind_los_avg_time_to_throw,center_behind_los_bats,center_behind_los_big_time_throws,center_behind_los_btt_rate,center_behind_los_completion_percent,center_behind_los_completions,center_behind_los_def_gen_pressures,center_behind_los_drop_rate,center_behind_los_dropbacks,center_behind_los_drops,center_behind_los_epa,center_behind_los_first_downs,center_behind_los_grades_pass,center_behind_los_hit_as_threw,center_behind_los_interceptions,center_behind_los_passing_snaps,center_behind_los_positive_epa_percent,center_behind_los_pressure_to_sack_rate,center_behind_los_qb_rating,center_behind_los_sack_percent,center_behind_los_sacks,center_behind_los_scrambles,center_behind_los_spikes,center_behind_los_thrown_aways,center_behind_los_touchdowns,center_behind_los_turnover_worthy_plays,center_behind_los_twp_rate,center_behind_los_yards,center_behind_los_ypa,center_deep_accuracy_percent,center_deep_aimed_passes,center_deep_attempts,center_deep_attempts_percent,center_deep_avg_depth_of_target,center_deep_avg_time_to_throw,center_deep_bats,center_deep_big_time_throws,center_deep_btt_rate,center_deep_completion_percent,center_deep_completions,center_deep_def_gen_pressures,center_deep_drop_rate,center_deep_dropbacks,center_deep_drops,center_deep_epa,center_deep_first_downs,center_deep_grades_pass,center_deep_hit_as_threw,center_deep_interceptions,center_deep_passing_snaps,center_deep_positive_epa_percent,center_deep_pressure_to_sack_rate,center_deep_qb_rating,center_deep_sack_percent,center_deep_sacks,center_deep_scrambles,center_deep_spikes,center_deep_thrown_aways,center_deep_touchdowns,center_deep_turnover_worthy_plays,center_deep_twp_rate,center_deep_yards,center_deep_ypa,center_medium_accuracy_percent,center_medium_aimed_passes,center_medium_attempts,center_medium_attempts_percent,center_medium_avg_depth_of_target,center_medium_avg_time_to_throw,center_medium_bats,center_medium_big_time_throws,center_medium_btt_rate,center_medium_completion_percent,center_medium_completions,center_medium_def_gen_pressures,center_medium_drop_rate,center_medium_dropbacks,center_medium_drops,center_medium_epa,center_medium_first_downs,center_medium_grades_pass,center_medium_hit_as_threw,center_medium_interceptions,center_medium_passing_snaps,center_medium_positive_epa_percent,center_medium_pressure_to_sack_rate,center_medium_qb_rating,center_medium_sack_percent,center_medium_sacks,center_medium_scrambles,center_medium_spikes,center_medium_thrown_aways,center_medium_touchdowns,center_medium_turnover_worthy_plays,center_medium_twp_rate,center_medium_yards,center_medium_ypa,center_short_accuracy_percent,center_short_aimed_passes,center_short_attempts,center_short_attempts_percent,center_short_avg_depth_of_target,center_short_avg_time_to_throw,center_short_bats,center_short_big_time_throws,center_short_btt_rate,center_short_completion_percent,center_short_completions,center_short_def_gen_pressures,center_short_drop_rate,center_short_dropbacks,center_short_drops,center_short_epa,center_short_first_downs,center_short_grades_pass,center_short_hit_as_threw,center_short_interceptions,center_short_passing_snaps,center_short_positive_epa_percent,center_short_pressure_to_sack_rate,center_short_qb_rating,center_short_sack_percent,center_short_sacks,center_short_scrambles,center_short_spikes,center_short_thrown_aways,center_short_touchdowns,center_short_turnover_worthy_plays,center_short_twp_rate,center_short_yards,center_short_ypa,declined_penalties,deep_accuracy_percent,deep_aimed_passes,deep_attempts,deep_attempts_percent,deep_avg_depth_of_target,deep_avg_time_to_throw,deep_bats,deep_big_time_throws,deep_btt_rate,deep_completion_percent,deep_completions,deep_def_gen_pressures,deep_drop_rate,deep_dropbacks,deep_drops,deep_epa,deep_first_downs,deep_grades_pass,deep_hit_as_threw,deep_interceptions,deep_passing_snaps,deep_positive_epa_percent,deep_pressure_to_sack_rate,deep_qb_rating,deep_sack_percent,deep_sacks,deep_scrambles,deep_spikes,deep_thrown_aways,deep_touchdowns,deep_turnover_worthy_plays,deep_twp_rate,deep_yards,deep_ypa,franchise_id,left_behind_los_accuracy_percent,left_behind_los_aimed_passes,left_behind_los_attempts,left_behind_los_attempts_percent,left_behind_los_avg_depth_of_target,left_behind_los_avg_time_to_throw,left_behind_los_bats,left_behind_los_big_time_throws,left_behind_los_btt_rate,left_behind_los_completion_percent,left_behind_los_completions,left_behind_los_def_gen_pressures,left_behind_los_drop_rate,left_behind_los_dropbacks,left_behind_los_drops,left_behind_los_epa,left_behind_los_first_downs,left_behind_los_grades_pass,left_behind_los_hit_as_threw,left_behind_los_interceptions,left_behind_los_passing_snaps,left_behind_los_positive_epa_percent,left_behind_los_pressure_to_sack_rate,left_behind_los_qb_rating,left_behind_los_sack_percent,left_behind_los_sacks,left_behind_los_scrambles,left_behind_los_spikes,left_behind_los_thrown_aways,left_behind_los_touchdowns,left_behind_los_turnover_worthy_plays,left_behind_los_twp_rate,left_behind_los_yards,left_behind_los_ypa,left_deep_accuracy_percent,left_deep_aimed_passes,left_deep_attempts,left_deep_attempts_percent,left_deep_avg_depth_of_target,left_deep_avg_time_to_throw,left_deep_bats,left_deep_big_time_throws,left_deep_btt_rate,left_deep_completion_percent,left_deep_completions,left_deep_def_gen_pressures,left_deep_drop_rate,left_deep_dropbacks,left_deep_drops,left_deep_epa,left_deep_first_downs,left_deep_grades_pass,left_deep_hit_as_threw,left_deep_interceptions,left_deep_passing_snaps,left_deep_positive_epa_percent,left_deep_pressure_to_sack_rate,left_deep_qb_rating,left_deep_sack_percent,left_deep_sacks,left_deep_scrambles,left_deep_spikes,left_deep_thrown_aways,left_deep_touchdowns,left_deep_turnover_worthy_plays,left_deep_twp_rate,left_deep_yards,left_deep_ypa,left_medium_accuracy_percent,left_medium_aimed_passes,left_medium_attempts,left_medium_attempts_percent,left_medium_avg_depth_of_target,left_medium_avg_time_to_throw,left_medium_bats,left_medium_big_time_throws,left_medium_btt_rate,left_medium_completion_percent,left_medium_completions,left_medium_def_gen_pressures,left_medium_drop_rate,left_medium_dropbacks,left_medium_drops,left_medium_epa,left_medium_first_downs,left_medium_grades_pass,left_medium_hit_as_threw,left_medium_interceptions,left_medium_passing_snaps,left_medium_positive_epa_percent,left_medium_pressure_to_sack_rate,left_medium_qb_rating,left_medium_sack_percent,left_medium_sacks,left_medium_scrambles,left_medium_spikes,left_medium_thrown_aways,left_medium_touchdowns,left_medium_turnover_worthy_plays,left_medium_twp_rate,left_medium_yards,left_medium_ypa,left_short_accuracy_percent,left_short_aimed_passes,left_short_attempts,left_short_attempts_percent,left_short_avg_depth_of_target,left_short_avg_time_to_throw,left_short_bats,left_short_big_time_throws,left_short_btt_rate,left_short_completion_percent,left_short_completions,left_short_def_gen_pressures,left_short_drop_rate,left_short_dropbacks,left_short_drops,left_short_epa,left_short_first_downs,left_short_grades_pass,left_short_hit_as_threw,left_short_interceptions,left_short_passing_snaps,left_short_positive_epa_percent,left_short_pressure_to_sack_rate,left_short_qb_rating,left_short_sack_percent,left_short_sacks,left_short_scrambles,left_short_spikes,left_short_thrown_aways,left_short_touchdowns,left_short_turnover_worthy_plays,left_short_twp_rate,left_short_yards,left_short_ypa,medium_accuracy_percent,medium_aimed_passes,medium_attempts,medium_attempts_percent,medium_avg_depth_of_target,medium_avg_time_to_throw,medium_bats,medium_big_time_throws,medium_btt_rate,medium_completion_percent,medium_completions,medium_def_gen_pressures,medium_drop_rate,medium_dropbacks,medium_drops,medium_epa,medium_first_downs,medium_grades_pass,medium_hit_as_threw,medium_interceptions,medium_passing_snaps,medium_positive_epa_percent,medium_pressure_to_sack_rate,medium_qb_rating,medium_sack_percent,medium_sacks,medium_scrambles,medium_spikes,medium_thrown_aways,medium_touchdowns,medium_turnover_worthy_plays,medium_twp_rate,medium_yards,medium_ypa,penalties,right_behind_los_accuracy_percent,right_behind_los_aimed_passes,right_behind_los_attempts,right_behind_los_attempts_percent,right_behind_los_avg_depth_of_target,right_behind_los_avg_time_to_throw,right_behind_los_bats,right_behind_los_big_time_throws,right_behind_los_btt_rate,right_behind_los_completion_percent,right_behind_los_completions,right_behind_los_def_gen_pressures,right_behind_los_drop_rate,right_behind_los_dropbacks,right_behind_los_drops,right_behind_los_epa,right_behind_los_first_downs,right_behind_los_grades_pass,right_behind_los_hit_as_threw,right_behind_los_interceptions,right_behind_los_passing_snaps,right_behind_los_positive_epa_percent,right_behind_los_pressure_to_sack_rate,right_behind_los_qb_rating,right_behind_los_sack_percent,right_behind_los_sacks,right_behind_los_scrambles,right_behind_los_spikes,right_behind_los_thrown_aways,right_behind_los_touchdowns,right_behind_los_turnover_worthy_plays,right_behind_los_twp_rate,right_behind_los_yards,right_behind_los_ypa,right_deep_accuracy_percent,right_deep_aimed_passes,right_deep_attempts,right_deep_attempts_percent,right_deep_avg_depth_of_target,right_deep_avg_time_to_throw,right_deep_bats,right_deep_big_time_throws,right_deep_btt_rate,right_deep_completion_percent,right_deep_completions,right_deep_def_gen_pressures,right_deep_drop_rate,right_deep_dropbacks,right_deep_drops,right_deep_epa,right_deep_first_downs,right_deep_grades_pass,right_deep_hit_as_threw,right_deep_interceptions,right_deep_passing_snaps,right_deep_positive_epa_percent,right_deep_pressure_to_sack_rate,right_deep_qb_rating,right_deep_sack_percent,right_deep_sacks,right_deep_scrambles,right_deep_spikes,right_deep_thrown_aways,right_deep_touchdowns,right_deep_turnover_worthy_plays,right_deep_twp_rate,right_deep_yards,right_deep_ypa,right_medium_accuracy_percent,right_medium_aimed_passes,right_medium_attempts,right_medium_attempts_percent,right_medium_avg_depth_of_target,right_medium_avg_time_to_throw,right_medium_bats,right_medium_big_time_throws,right_medium_btt_rate,right_medium_completion_percent,right_medium_completions,right_medium_def_gen_pressures,right_medium_drop_rate,right_medium_dropbacks,right_medium_drops,right_medium_epa,right_medium_first_downs,right_medium_grades_pass,right_medium_hit_as_threw,right_medium_interceptions,right_medium_passing_snaps,right_medium_positive_epa_percent,right_medium_pressure_to_sack_rate,right_medium_qb_rating,right_medium_sack_percent,right_medium_sacks,right_medium_scrambles,right_medium_spikes,right_medium_thrown_aways,right_medium_touchdowns,right_medium_turnover_worthy_plays,right_medium_twp_rate,right_medium_yards,right_medium_ypa,right_short_accuracy_percent,right_short_aimed_passes,right_short_attempts,right_short_attempts_percent,right_short_avg_depth_of_target,right_short_avg_time_to_throw,right_short_bats,right_short_big_time_throws,right_short_btt_rate,right_short_completion_percent,right_short_completions,right_short_def_gen_pressures,right_short_drop_rate,right_short_dropbacks,right_short_drops,right_short_epa,right_short_first_downs,right_short_grades_pass,right_short_hit_as_threw,right_short_interceptions,right_short_passing_snaps,right_short_positive_epa_percent,right_short_pressure_to_sack_rate,right_short_qb_rating,right_short_sack_percent,right_short_sacks,right_short_scrambles,right_short_spikes,right_short_thrown_aways,right_short_touchdowns,right_short_turnover_worthy_plays,right_short_twp_rate,right_short_yards,right_short_ypa,short_accuracy_percent,short_aimed_passes,short_attempts,short_attempts_percent,short_avg_depth_of_target,short_avg_time_to_throw,short_bats,short_big_time_throws,short_btt_rate,short_completion_percent,short_completions,short_def_gen_pressures,short_drop_rate,short_dropbacks,short_drops,short_epa,short_first_downs,short_grades_pass,short_hit_as_threw,short_interceptions,short_passing_snaps,short_positive_epa_percent,short_pressure_to_sack_rate,short_qb_rating,short_sack_percent,short_sacks,short_scrambles,short_spikes,short_thrown_aways,short_touchdowns,short_turnover_worthy_plays,short_twp_rate,short_yards,short_ypa
Anthony Gordon,40119,QB,WASH STATE,13,692,740,96.8,126,126,18.2,-3.0,1.89,0,0,0.0,96.8,122,11,0.0,126,0,0.33,38,75.7,0,0,126,61.1,0.0,109.5,0.0,0,0,0,0,6,0,0.0,814,6.5,98.1,107,107,15.5,-3.0,1.75,0,0,0.0,98.1,105,8,0.0,107,0,0.34,35,75.8,0,0,107,62.6,0.0,112.5,0.0,0,0,0,0,6,0,0.0,698,6.5,63.0,27,27,3.9,29.9,3.67,0,11,37.9,55.6,15,6,11.8,27,2,0.93,15,95.3,0,1,29,55.6,0.0,124.6,0.0,0,0,0,0,8,2,6.9,509,18.9,65.7,108,108,15.6,13.2,2.94,0,5,4.4,61.1,66,22,7.0,108,5,0.41,58,81.3,0,6,114,59.3,0.0,105.6,0.0,0,0,0,0,10,11,9.6,1162,10.8,88.0,258,258,37.3,3.7,2.42,0,0,0.0,84.1,217,38,4.4,258,10,0.43,111,79.4,0,2,265,65.5,0.0,113.1,0.0,0,0,0,0,13,2,0.8,2036,7.9,0,42.6,61,61,8.8,28.3,3.36,0,18,27.7,37.7,23,14,11.5,61,3,0.12,23,79.4,0,5,65,37.7,0.0,89.2,0.0,0,0,0,0,10,8,12.3,736,12.1,341,66.7,3,3,0.4,-5.3,2.13,0,0,0.0,66.7,2,0,0.0,3,0,-0.6,0,56.0,0,0,3,0.0,,70.1,0.0,0,0,0,0,0,0,0.0,-1,-0.3,15.4,13,13,1.9,28.8,2.75,0,3,23.1,7.7,1,0,50.0,13,1,-1.0,1,53.3,0,1,13,7.7,,7.5,0.0,0,0,0,0,0,2,15.4,30,2.3,37.5,8,8,1.2,15.8,2.81,0,0,0.0,37.5,3,2,0.0,8,0,-0.12,3,51.9,0,1,9,37.5,0.0,48.4,0.0,0,0,0,0,2,1,11.1,29,3.6,86.7,15,15,2.2,4.7,2.23,0,1,6.7,86.7,13,1,0.0,15,0,0.75,8,83.6,0,0,15,66.7,0.0,145.7,0.0,0,0,0,0,2,1,6.7,142,9.5,63.9,155,155,22.4,13.6,2.97,0,9,5.5,59.4,92,36,7.1,155,7,0.39,84,82.9,0,9,165,57.4,0.0,105.0,0.0,0,0,0,0,16,13,7.9,1610,10.4,0,93.8,16,16,2.3,-2.4,2.81,0,0,0.0,93.8,15,3,0.0,16,0,0.42,3,69.3,0,0,16,62.5,0.0,97.1,0.0,0,0,0,0,0,0,0.0,117,7.3,33.3,21,21,3.0,26.0,3.35,0,4,17.4,33.3,7,8,0.0,21,0,-0.22,7,43.2,0,3,23,33.3,0.0,61.1,0.0,0,0,0,0,2,4,17.4,197,9.4,64.1,39,39,5.6,14.2,3.07,0,4,9.5,59.0,23,12,8.0,39,2,0.44,23,82.6,0,2,42,56.4,0.0,108.8,0.0,0,0,0,0,4,1,2.4,419,10.7,93.3,30,30,4.3,5.0,2.34,0,0,0.0,86.7,26,6,7.1,30,2,0.4,10,90.5,0,0,30,70.0,0.0,109.0,0.0,0,0,0,0,1,0,0.0,225,7.5,88.4,303,303,43.8,3.9,2.4,0,1,0.3,84.5,256,45,4.5,303,12,0.45,129,85.4,0,2,310,66.0,0.0,114.6,0.0,0,0,0,0,16,3,1.0,2403,7.9
Joe Burrow,28022,QB,LSU,15,527,610,98.3,59,59,11.2,-3.6,1.93,0,0,0.0,93.2,55,8,5.2,59,3,0.09,16,74.7,0,0,59,52.5,0.0,103.2,0.0,0,0,0,0,2,0,0.0,358,6.1,98.1,54,54,10.2,-3.6,1.85,0,0,0.0,92.6,50,7,5.7,54,3,0.11,15,74.5,0,0,54,53.7,0.0,104.6,0.0,0,0,0,0,2,0,0.0,332,6.1,68.4,19,19,3.6,33.1,3.71,0,11,47.8,57.9,11,5,15.4,19,2,1.68,11,98.7,0,0,23,57.9,0.0,142.0,0.0,0,0,0,0,7,0,0.0,422,22.2,80.2,81,81,15.4,13.5,3.06,0,4,4.8,77.8,63,21,3.1,81,2,1.32,62,96.6,0,1,84,76.5,0.0,153.2,0.0,0,0,0,0,14,2,2.4,1228,15.2,89.0,181,181,34.3,4.3,2.27,0,0,0.0,85.6,155,35,3.7,181,6,0.63,82,77.1,0,0,185,69.1,0.0,125.4,0.0,0,0,0,0,12,2,1.1,1591,8.8,0,60.2,83,83,15.7,30.2,3.36,0,34,37.0,56.6,47,24,6.0,83,3,1.31,47,99.3,0,2,92,56.6,0.0,130.9,0.0,0,0,0,0,26,2,2.2,1711,20.6,211,100.0,2,2,0.4,-5.0,3.6,0,0,0.0,100.0,2,1,0.0,2,0,-0.32,1,62.6,0,0,2,0.0,0.0,95.8,0.0,0,0,0,0,0,0,0.0,14,7.0,51.9,27,27,5.1,28.7,3.04,0,6,20.7,48.1,13,4,7.1,27,1,0.91,13,93.2,0,0,29,48.1,0.0,133.9,0.0,0,0,0,0,7,0,0.0,452,16.7,60.0,15,15,2.8,12.3,3.56,0,0,0.0,60.0,9,4,0.0,15,0,0.32,9,82.5,0,0,15,60.0,0.0,124.2,0.0,0,0,0,0,2,0,0.0,117,7.8,91.2,34,34,6.5,3.9,2.29,0,0,0.0,85.3,29,4,6.5,34,2,0.06,11,71.0,0,0,34,61.8,0.0,117.4,0.0,0,0,0,0,2,0,0.0,254,7.5,72.9,118,118,22.4,13.4,3.15,0,7,5.7,68.6,81,29,5.8,118,5,0.88,80,95.2,0,4,123,67.8,0.0,136.8,0.0,0,0,0,0,17,3,2.4,1489,12.6,0,100.0,3,3,0.6,-2.3,2.2,0,0,0.0,100.0,3,0,0.0,3,0,0.05,0,63.9,0,0,3,66.7,,83.3,0.0,0,0,0,0,0,0,0.0,12,4.0,62.2,37,37,7.0,29.7,3.42,0,17,42.5,62.2,23,15,0.0,37,0,1.4,23,97.0,0,2,40,62.2,0.0,123.0,0.0,0,0,0,0,12,2,5.0,837,22.6,54.5,22,22,4.2,14.1,3.22,0,3,12.5,40.9,9,4,25.0,22,3,-0.36,9,70.5,0,3,24,40.9,0.0,39.0,0.0,0,0,0,0,1,1,4.2,144,6.5,89.7,39,39,7.4,4.4,2.93,0,0,0.0,89.7,35,11,0.0,39,0,0.41,12,81.7,0,0,39,66.7,0.0,103.5,0.0,0,0,0,0,1,0,0.0,265,6.8,89.4,254,254,48.2,4.2,2.38,0,0,0.0,86.2,219,50,3.5,254,8,0.52,105,80.7,0,0,258,67.7,0.0,121.0,0.0,0,0,0,0,15,2,0.8,2110,8.3
Bryce Perkins,35299,QB,VIRGINIA,14,498,597,98.1,52,52,10.4,-3.1,1.8,0,0,0.0,98.1,51,6,0.0,52,0,0.13,16,70.5,0,0,56,50.0,0.0,96.6,0.0,0,0,0,0,1,0,0.0,294,5.7,97.5,40,40,8.0,-3.4,1.75,0,0,0.0,97.5,39,4,0.0,40,0,0.15,13,70.7,0,0,43,55.0,0.0,91.9,0.0,0,0,0,0,0,0,0.0,242,6.1,48.0,25,25,5.0,32.5,3.36,0,7,25.0,48.0,12,10,0.0,25,0,0.88,12,78.3,0,1,28,48.0,0.0,104.2,0.0,0,0,0,0,2,3,10.7,453,18.1,65.3,49,49,9.8,13.2,3.01,0,1,2.0,65.3,32,15,0.0,49,0,0.53,32,68.2,0,6,51,65.3,0.0,92.9,0.0,0,0,0,0,4,9,17.6,573,11.7,82.6,155,155,31.1,4.6,2.11,0,0,0.0,80.6,125,25,2.3,155,3,0.13,51,66.0,0,2,157,58.1,0.0,94.8,0.0,0,0,0,0,4,4,2.5,927,6.0,0,33.8,65,65,13.1,30.9,3.07,0,9,11.8,33.8,22,20,0.0,65,0,0.33,22,58.9,0,2,76,33.8,0.0,88.6,0.0,0,0,0,0,4,7,9.2,790,12.2,335,100.0,4,4,0.8,-2.3,1.73,0,0,0.0,100.0,4,0,0.0,4,0,-0.02,1,64.7,0,0,4,25.0,,83.3,0.0,0,0,0,0,0,0,0.0,16,4.0,33.3,18,18,3.6,30.8,3.11,0,0,0.0,33.3,6,4,0.0,18,0,0.55,6,49.3,0,1,22,33.3,0.0,90.5,0.0,0,0,0,0,2,2,9.1,202,11.2,48.4,31,31,6.2,13.9,2.71,0,3,8.8,45.2,14,11,6.7,31,1,0.44,14,81.3,0,0,34,41.9,0.0,100.3,0.0,0,0,0,0,3,0,0.0,211,6.8,84.8,46,46,9.2,5.2,2.2,0,0,0.0,80.4,37,9,5.1,46,2,0.34,21,57.6,0,1,47,67.4,0.0,119.8,0.0,0,0,0,0,4,2,4.3,367,8.0,52.8,108,108,21.7,13.5,2.95,0,5,4.3,50.9,55,39,3.5,108,2,0.27,55,70.0,0,7,116,50.0,0.0,77.7,0.0,0,0,0,0,8,10,8.6,920,8.5,0,100.0,8,8,1.6,-2.0,2.08,0,0,0.0,100.0,8,2,0.0,8,0,0.09,2,62.3,0,0,9,37.5,0.0,125.0,0.0,0,0,0,0,1,0,0.0,36,4.5,18.2,22,22,4.4,29.2,2.7,0,2,7.7,18.2,4,6,0.0,22,0,-0.47,4,47.6,0,0,26,18.2,0.0,52.7,0.0,0,0,0,0,0,2,7.7,135,6.1,35.7,28,28,5.6,13.8,3.11,0,1,3.2,32.1,9,13,10.0,28,1,-0.37,9,52.6,0,1,31,32.1,0.0,46.1,0.0,0,0,0,0,1,1,3.2,136,4.9,88.9,36,36,7.2,4.9,2.59,0,0,0.0,86.1,31,9,3.1,36,1,0.42,13,79.9,0,0,38,55.6,0.0,104.2,0.0,0,0,0,0,1,0,0.0,244,6.8,84.0,237,237,47.6,4.8,2.2,0,0,0.0,81.4,193,43,3.0,237,6,0.22,85,68.5,0,3,242,59.5,0.0,101.1,0.0,0,0,0,0,9,6,2.5,1538,6.5
Cole McDonald,38584,QB,HAWAII,14,511,558,89.3,28,28,5.5,-1.6,1.76,0,0,0.0,78.6,22,0,12.0,28,3,-0.17,4,57.3,0,0,28,42.9,,89.9,0.0,0,0,0,0,0,1,3.6,156,5.6,95.2,21,21,4.1,-1.5,1.56,0,0,0.0,85.7,18,0,10.0,21,2,-0.07,3,56.4,0,0,21,52.4,,93.8,0.0,0,0,0,0,0,1,4.8,137,6.5,40.0,45,45,8.8,32.9,2.8,0,12,24.5,33.3,15,14,16.7,45,3,0.03,15,74.7,0,3,49,33.3,0.0,82.2,0.0,0,0,0,0,11,7,14.3,438,9.7,69.4,72,72,14.1,14.0,2.74,0,2,2.6,66.7,48,20,4.0,72,2,0.48,47,80.4,0,4,78,66.7,0.0,92.5,0.0,0,0,0,0,3,7,9.0,763,10.6,87.5,144,144,28.2,5.2,2.15,0,0,0.0,79.9,115,16,8.7,144,11,0.29,57,78.3,0,5,150,63.9,0.0,99.7,0.0,0,0,0,0,7,3,2.0,1081,7.5,0,37.5,96,96,18.8,33.8,2.78,0,23,22.5,32.3,31,26,13.9,96,5,0.22,31,75.4,0,4,102,32.3,0.0,99.1,0.0,0,0,0,0,17,11,10.8,1103,11.5,180,66.7,3,3,0.6,-1.7,1.77,0,0,0.0,33.3,1,0,50.0,3,1,-0.55,1,56.1,0,0,3,33.3,,42.4,0.0,0,0,0,0,0,0,0.0,8,2.7,25.9,27,27,5.3,34.0,2.76,0,4,14.3,25.9,7,4,0.0,27,0,0.13,7,50.4,0,1,28,25.9,0.0,97.0,0.0,0,0,0,0,3,3,10.7,313,11.6,61.1,18,18,3.5,14.2,2.54,0,1,5.6,44.4,8,4,27.3,18,3,0.36,8,86.5,0,0,18,44.4,0.0,69.0,0.0,0,0,0,0,0,0,0.0,129,7.2,84.1,63,63,12.3,5.3,1.94,0,0,0.0,81.0,51,2,3.8,63,2,0.29,18,62.4,0,0,64,65.1,0.0,107.1,0.0,0,0,0,0,2,0,0.0,452,7.2,67.5,114,114,22.3,13.9,2.73,0,6,5.0,61.4,70,26,9.1,114,7,0.48,67,89.1,0,4,120,61.4,0.0,95.3,0.0,0,0,0,0,6,8,6.7,1071,9.4,0,75.0,4,4,0.8,-2.3,2.8,0,0,0.0,75.0,3,0,0.0,4,0,-0.46,0,64.8,0,0,4,0.0,,77.1,0.0,0,0,0,0,0,0,0.0,11,2.8,45.8,24,24,4.7,35.5,2.77,0,7,28.0,37.5,9,8,18.2,24,2,0.68,9,90.2,0,0,25,37.5,0.0,125.0,0.0,0,0,0,0,3,1,4.0,352,14.7,66.7,24,24,4.7,13.4,2.83,0,3,12.5,58.3,14,2,12.5,24,2,0.55,12,87.0,0,0,24,58.3,0.0,121.4,0.0,0,0,0,0,3,1,4.2,179,7.5,78.4,51,51,10.0,5.6,1.97,0,0,0.0,72.5,37,4,7.5,51,3,0.1,18,63.9,0,1,53,51.0,0.0,83.1,0.0,0,0,0,0,1,1,1.9,272,5.3,84.9,258,258,50.5,5.3,2.06,0,0,0.0,78.7,203,22,7.3,258,16,0.25,93,73.7,0,6,267,61.6,0.0,99.0,0.0,0,0,0,0,10,4,1.5,1805,7.0
